Cristópolis|BA|13374|0|0.0|2620
Crisólita|MG|6161|2||
Crisópolis|BA|20199|4|19.8|1174
Crixás|GO|15925|3|18.8|1257
Crixás do Tocantins|TO|1592|1||
Croatá|CE|17272|4|23.2|1008
Cromínia|GO|3540|0||
Crucilândia|MG|4800|0||
Cruz|CE|22887|1|4.4|2528
Cruz Alta|RS|62138|9|14.5|1623
Cruz Machado|PR|18097|1|5.5|2452
Cruz das Almas|BA|59470|13|21.9|1065
Cruz do Espírito Santo|PB|16317|3|18.4|1300
Cruzaltense|RS|2080|0||
Cruzeiro|SP|77575|13|16.8|1429
Cruzeiro da Fortaleza|MG|3967|0||
Cruzeiro do Iguaçu|PR|4261|1||
Cruzeiro do Oeste|PR|20446|2|9.8|1949
Cruzeiro do Sul|AC|79819|26|32.6|638
Cruzeiro do Sul|PR|4534|2||
Cruzeiro do Sul|RS|12420|0|0.0|2620
Cruzeta|RN|7942|0||
Cruzmaltina|PR|3118|0||
Cruzália|SP|2224|0||
Cruzília|MG|14716|0|0.0|2620
Cubati|PB|6939|1||
Cubatão|SP|120293|30|24.9|927
Cuiabá|MT|561329|247|44.0|375
Cuitegi|PB|6834|1||
Cuité|PB|19983|2|10.0|1926
Cuité de Mamanguape|PB|6214|0||
Cujubim|RO|17262|9|52.1|249
Cumari|GO|2943|0||
Cumaru|PE|17470|2|11.4|1833
Cumaru do Norte|PA|11144|1|9.0|2077
Cumbe|SE|3839|2||
Cunha|SP|21682|8|36.9|518
Cunha Porã|SC|10671|2|18.7|1265
Cunhataí|SC|1892|0||
Cuparaque|MG|4728|0||
Cupira|PE|23114|11|47.6|306
Curaçá|BA|32631|8|24.5|945
Curimatá|PI|10948|2|18.3|1309
Curionópolis|PA|18108|11|60.7|153
Curitiba|PR|1776761|743|41.8|417
Curitibanos|SC|38003|5|13.2|1707
Curiúva|PR|14077|3|21.3|1095
Currais|PI|4776|0||
Currais Novos|RN|42934|8|18.6|1275
Curral Novo do Piauí|PI|4990|0||
Curral Velho|PB|2497|0||
Curral de Cima|PB|5192|0||
Curral de Dentro|MG|7055|0||
Curralinho|PA|29838|0|0.0|2620
Curralinhos|PI|4265|1||
Cururupu|MA|32487|14|43.1|391
Curuá|PA|12712|0|0.0|2620
Curuçá|PA|35523|7|19.7|1180
Curvelo|MG|75014|8|10.7|1882
Curvelândia|MT|4918|0||
Custódia|PE|34442|8|23.2|1005
Cutias|AP|4910|0||
Cáceres|MT|88897|18|20.2|1147
Cássia|MG|17433|1|5.7|2421
Cássia dos Coqueiros|SP|2599|0||
Cândido Godói|RS|6451|0||
Cândido Mendes|MA|19222|0|0.0|2620
Cândido Mota|SP|29976|3|10.0|1927
Cândido Rodrigues|SP|2677|0||
Cândido Sales|BA|25711|6|23.3|999
Cândido de Abreu|PR|16332|4|24.5|946
Céu Azul|PR|11121|2|18.0|1332
Cícero Dantas|BA|32470|2|6.2|2385
Córrego Danta|MG|3349|0||
Córrego Fundo|MG|5883|0||
Córrego Novo|MG|3050|0||
Córrego do Bom Jesus|MG|3716|0||
Córrego do Ouro|GO|2581|1||
Cônego Marinho|MG|7196|0||
Damianópolis|GO|3291|0||
Damião|PB|4990|0||
Damolândia|GO|2774|0||
Darcinópolis|TO|5425|1||
Datas|MG|5237|0||
David Canabarro|RS|4675|0||
Davinópolis|GO|2060|0||
Davinópolis|MA|12625|1|7.9|2193
Delfim Moreira|MG|7962|0||
Delfinópolis|MG|6869|0||
Delmiro Gouveia|AL|48876|25|51.1|262
Delta|MG|8546|0||
Demerval Lobão|PI|13398|0|0.0|2620
Denise|MT|8684|2||
Deodápolis|MS|12259|2|16.3|1469
Deputado Irapuan Pinheiro|CE|9203|0||
Derrubadas|RS|3111|1||
Descalvado|SP|31379|2|6.4|2359
Descanso|SC|8560|0||
Descoberto|MG|4804|0||
Desterro|PB|8035|1||
Desterro de Entre Rios|MG|7032|0||
Desterro do Melo|MG|2986|0||
Dezesseis de Novembro|RS|2779|0||
Diadema|SP|390980|97|24.8|936
Diamante|PB|6571|0||
Diamante D'Oeste|PR|5050|0||
Diamante do Norte|PR|5428|1||
Diamante do Sul|PR|3488|1||
Diamantina|MG|46125|7|15.2|1572
Diamantino|MT|20605|10|48.5|294
Dianópolis|TO|19669|5|25.4|906
Dias d'Ávila|BA|69628|46|66.1|109
Dilermando de Aguiar|RS|3044|0||
Diogo de Vasconcelos|MG|3830|1||
Dionísio|MG|8520|1||
Dionísio Cerqueira|SC|14896|3|20.1|1154
Diorama|GO|2477|3||
Dirce Reis|SP|1699|0||
Dirceu Arcoverde|PI|6767|0||
Divina Pastora|SE|4487|2||
Divino|MG|19241|3|15.6|1536
Divino das Laranjeiras|MG|4933|0||
Divino de São Lourenço|ES|4471|0||
Divinolândia|SP|11086|1|9.0|2069
Divinolândia de Minas|MG|7114|1||
Divinésia|MG|3309|0||
Divinópolis|MG|217404|46|21.2|1103
Divinópolis de Goiás|GO|4931|1||
Divinópolis do Tocantins|TO|6452|1||
Divisa Alegre|MG|6046|0||
Divisa Nova|MG|5797|0||
Divisópolis|MG|9351|0||
Dobrada|SP|8080|0||
Dois Córregos|SP|25100|5|19.9|1169
Dois Irmãos|RS|28348|0|0.0|2620
Dois Irmãos das Missões|RS|2126|0||
Dois Irmãos do Buriti|MS|10519|0|0.0|2620
Dois Irmãos do Tocantins|TO|7145|0||
Dois Lajeados|RS|3287|0||
Dois Riachos|AL|10838|7|64.6|117
Dois Vizinhos|PR|36813|5|13.6|1681
Dolcinópolis|SP|2088|0||
Dom Aquino|MT|8134|0||
Dom Basílio|BA|11454|0|0.0|2620
Dom Bosco|MG|3778|0||
Dom Cavati|MG|5170|0||
Dom Eliseu|PA|53100|24|45.2|349
Dom Expedito Lopes|PI|6662|1||
Dom Feliciano|RS|14503|0|0.0|2620
Dom Inocêncio|PI|9296|0||
Dom Joaquim|MG|4511|0||
Dom Macedo Costa|BA|3894|0||
Dom Pedrito|RS|38670|5|12.9|1719
Dom Pedro|MA|22791|4|17.6|1365
Dom Pedro de Alcântara|RS|2538|0||
Dom Silvério|MG|5192|0||
Dom Viçoso|MG|2988|0||
Domingos Martins|ES|32042|0|0.0|2620
Domingos Mourão|PI|4261|1||
Dona Emma|SC|3784|0||
Dona Eusébia|MG|6098|0||
Dona Francisca|RS|3326|0||
Dona Inês|PB|10438|3|28.7|755
Dores de Campos|MG|9443|1||
Dores de Guanhães|MG|5200|0||
Dores do Indaiá|MG|13686|1|7.3|2259
Dores do Rio Preto|ES|6429|0||
Dores do Turvo|MG|4412|0||
Doresópolis|MG|1454|0||
Dormentes|PE|17296|3|17.3|1388
Douradina|MS|5460|0||
Douradina|PR|7640|0||
Dourado|SP|8610|1||
Douradoquara|MG|1850|0||
Dourados|MS|200729|94|46.8|321
Doutor Camargo|PR|5836|2||
Doutor Maurício Cardoso|RS|5160|0||
Doutor Pedrinho|SC|3683|0||
Doutor Ricardo|RS|2016|0||
Doutor Severiano|RN|6954|0||
Doutor Ulysses|PR|5686|0||
Doverlândia|GO|7792|11||
Dracena|SP|43675|9|20.6|1130
Duartina|SP|12218|0|0.0|2620
Duas Barras|RJ|11020|0|0.0|2620
Duas Estradas|PB|3611|0||
Dueré|TO|4597|1||
Dumont|SP|8421|0||
Duque Bacelar|MA|10836|1|9.2|2039
Duque de Caxias|RJ|867067|472|54.4|215
Durandé|MG|7487|2||
Dário Meira|BA|12217|1|8.2|2167
Echaporã|SP|6242|0||
Ecoporanga|ES|23097|6|26.0|882
Edealina|GO|3723|1||
Edéia|GO|11424|0|0.0|2620
Eirunepé|AM|31364|6|19.1|1230
Eldorado|MS|11790|4|33.9|601
Eldorado|SP|14718|2|13.6|1679
Eldorado do Sul|RS|35412|7|19.8|1176
Eldorado dos Carajás|PA|32115|15|46.7|326
Elesbão Veloso|PI|14394|0|0.0|2620
Elias Fausto|SP|16060|3|18.7|1270
Eliseu Martins|PI|4738|0||
Elisiário|SP|3202|1||
Elísio Medrado|BA|7961|2||
Elói Mendes|MG|25715|1|3.9|2562
Emas|PB|3356|0||
Embaúba|SP|2415|0||
Embu|SP|245148|67|27.3|819
Embu-Guaçu|SP|63653|13|20.4|1139
Emilianópolis|SP|3040|0||
Encantado|RS|20810|2|9.6|1976
Encanto|RN|5297|2||
Encruzilhada|BA|22478|5|22.2|1052
Encruzilhada do Sul|RS|24671|4|16.2|1483
Engenheiro Beltrão|PR|13880|3|21.6|1079
Engenheiro Caldas|MG|10421|1|9.6|1981
Engenheiro Coelho|SP|16580|0|0.0|2620
Engenheiro Navarro|MG|7128|0||
Engenheiro Paulo de Frontin|RJ|13408|2|14.9|1591
Engenho Velho|RS|1436|0||
Entre Folhas|MG|5194|2||
Entre Rios|BA|40180|17|42.3|404
Entre Rios|SC|3043|0||
Entre Rios de Minas|MG|14413|1|6.9|2299
Entre Rios do Oeste|PR|4017|2||
Entre Rios do Sul|RS|3018|0||
Entre-Ijuís|RS|8823|2||
Envira|AM|16923|1|5.9|2407
Enéas Marques|PR|6061|0||
Epitaciolândia|AC|15679|5|31.9|656
Equador|RN|5846|0||
Erebango|RS|2962|1||
Erechim|RS|97404|29|29.8|710
Ererê|CE|6922|3||
Ermo|SC|2049|0||
Ernestina|RS|3090|0||
Erval Grande|RS|5090|0||
Erval Seco|RS|7682|1||
Erval Velho|SC|4365|0||
Ervália|MG|18087|4|22.1|1057
Escada|PE|64422|21|32.6|637
Esmeralda|RS|3176|0||
Esmeraldas|MG|62262|36|57.8|180
Espera Feliz|MG|23208|3|12.9|1720
Esperantina|PI|38322|7|18.3|1310
Esperantina|TO|9756|0||
Esperantinópolis|MA|17715|5|28.2|785
Esperança|PB|31538|4|12.7|1746
Esperança Nova|PR|1919|0||
Esperança do Sul|RS|3200|0||
Espigão Alto do Iguaçu|PR|4570|2||
Espigão D'Oeste|RO|29189|1|3.4|2577
Espinosa|MG|31134|2|6.4|2350
Esplanada|BA|33618|22|65.4|113
Espumoso|RS|15241|1|6.6|2340
Espírito Santo|RN|10439|2|19.2|1223
Espírito Santo do Dourado|MG|4470|0||
Espírito Santo do Pinhal|SP|42123|4|9.5|1997
Espírito Santo do Turvo|SP|4330|0||
Estação|RS|5979|1||
Esteio|RS|80862|26|32.2|649
Estiva|MG|10918|1|9.2|2047
Estiva Gerbi|SP|10224|2|19.6|1191
Estreito|MA|37784|8|21.2|1102
Estrela|RS|31105|5|16.1|1491
Estrela Dalva|MG|2440|0||
Estrela Velha|RS|3619|0||
Estrela d'Oeste|SP|8201|0||
Estrela de Alagoas|AL|17410|5|28.7|760
Estrela do Indaiá|MG|3504|0||
Estrela do Norte|GO|3309|1||
Estrela do Norte|SP|2663|0||
Estrela do Sul|MG|7532|0||
Estância|SE|65226|37|56.7|193
Estância Velha|RS|43698|1|2.3|2613
Euclides da Cunha|BA|56962|5|8.8|2097
Euclides da Cunha Paulista|SP|9491|0||
Eugenópolis|MG|10657|0|0.0|2620
Eugênio de Castro|RS|2721|0||
Eunápolis|BA|102628|102|99.4|19
Eusébio|CE|47993|43|89.6|36
Ewbank da Câmara|MG|3775|2||
Extrema|MG|30016|0|0.0|2620
Extremoz|RN|25324|24|94.8|27
Exu|PE|31518|0|0.0|2620
Fagundes|PB|11332|2|17.6|1356
Fagundes Varela|RS|2596|1||
Faina|GO|6918|1||
Fama|MG|2350|0||
Faria Lemos|MG|3342|0||
Farias Brito|CE|18859|5|26.5|853
Faro|PA|7897|1||
Farol|PR|3398|1||
Farroupilha|RS|64893|9|13.9|1661
Fartura|SP|15367|0|0.0|2620
Fartura do Piauí|PI|5133|0||
Faxinal|PR|16421|4|24.4|954
Faxinal do Soturno|RS|6647|1||
Faxinal dos Guedes|SC|10645|0|0.0|2620
Faxinalzinho|RS|2514|0||
Fazenda Nova|GO|6206|1||
Fazenda Rio Grande|PR|84514|48|56.8|192
Fazenda Vilanova|RS|3828|0||
Feijó|AC|32560|7|21.5|1087
Feira Grande|AL|21342|6|28.1|790
Feira Nova|PE|20830|5|24.0|967
Feira Nova|SE|5363|0||
Feira Nova do Maranhão|MA|8215|0||
Feira da Mata|BA|6177|0||
Feira de Santana|BA|568099|349|61.4|144
Felipe Guerra|RN|5765|0||
Felisburgo|MG|6974|2||
Felixlândia|MG|14323|0|0.0|2620
Feliz|RS|12517|0|0.0|2620
Feliz Deserto|AL|4482|2||
Feliz Natal|MT|11562|1|8.6|2116
Felício dos Santos|MG|5054|1||
Fernandes Pinheiro|PR|5867|0||
Fernandes Tourinho|MG|3101|0||
Fernando Falcão|MA|9584|0||
Fernando Pedroza|RN|2885|0||
Fernando Prestes|SP|5550|1||
Fernando de Noronha|PE|2718|0||
Fernandópolis|SP|65157|2|3.1|2589
Fernão|SP|1583|0||
Ferraz de Vasconcelos|SP|172222|50|29.0|735
Ferreira Gomes|AP|6141|2||
Ferreiros|PE|11537|2|17.3|1389
Ferros|MG|10612|2|18.8|1256
Fervedouro|MG|10452|2|19.1|1228
Figueira|PR|8181|1||
Figueirão|MS|2945|0||
Figueirópolis|TO|5307|0||
Figueirópolis D'Oeste|MT|3718|0||
Filadélfia|BA|16672|1|6.0|2397
Filadélfia|TO|8549|0||
Firmino Alves|BA|5417|1||
Firminópolis|GO|11833|0|0.0|2620
Flexeiras|AL|12378|3|24.2|959
Flor da Serra do Sul|PR|4695|0||
Flor do Sertão|SC|1585|0||
Flora Rica|SP|1688|0||
Floraí|PR|5015|1||
Floreal|SP|2970|0||
Flores|PE|22162|4|18.0|1327
Flores da Cunha|RS|27647|4|14.5|1625
Flores de Goiás|GO|12754|5|39.2|468
Flores do Piauí|PI|4366|0||
Floresta|PE|29973|14|46.7|325
Floresta|PR|6054|1||
Floresta Azul|BA|10657|2|18.8|1263
Floresta do Araguaia|PA|18295|11|60.1|160
Floresta do Piauí|PI|2492|0||
Florestal|MG|6744|1||
Florestópolis|PR|11076|8|72.2|76
Floriano|PI|58158|7|12.0|1789
Floriano Peixoto|RS|1967|0||
Florianópolis|SC|433158|65|15.0|1583
Florânia|RN|8957|2||
Florínia|SP|2785|0||
Flórida|PR|2560|0||
Flórida Paulista|SP|13112|0|0.0|2620
Fonte Boa|AM|23198|1|4.3|2534
Fonte: SIM/SVS/MS|||||
Fontoura Xavier|RS|10606|2|18.9|1255
Formiga|MG|65464|5|7.6|2225
Formigueiro|RS|6926|0||
Formosa|GO|103322|68|65.8|111
Formosa da Serra Negra|MA|17749|0|0.0|2620
Formosa do Oeste|PR|7358|2||
Formosa do Rio Preto|BA|23169|0|0.0|2620
Formosa do Sul|SC|2583|0||
Formoso|GO|4777|1||
Formoso|MG|8427|2||
Formoso do Araguaia|TO|18369|4|21.8|1072
Forquetinha|RS|2458|0||
Forquilha|CE|22435|3|13.4|1690
Forquilhinha|SC|23183|2|8.6|2118
Fortaleza|CE|2500194|1920|76.8|60
Fortaleza de Minas|MG|4150|0||
Fortaleza do Tabocão|TO|2446|1||
Fortaleza dos Nogueiras|MA|12306|1|8.1|2175
Fortaleza dos Valos|RS|4513|1||
Fortim|CE|15233|3|19.7|1181
Fortuna|MA|15174|1|6.6|2337
Fortuna de Minas|MG|2746|1||
Foz do Iguaçu|PR|255718|172|67.3|100
Foz do Jordão|PR|5276|0||
Fraiburgo|SC|34796|4|11.5|1827
Franca|SP|323307|16|4.9|2496
Francinópolis|PI|5233|0||
Francisco Alves|PR|6337|2||
Francisco Ayres|PI|4363|0||
Francisco Badaró|MG|10239|0|0.0|2620
Francisco Beltrão|PR|80727|19|23.5|990
Francisco Dantas|RN|2852|0||
Francisco Dumont|MG|4920|1||
Francisco Macedo|PI|2961|0||
Francisco Morato|SP|157603|32|20.3|1145
Francisco Santos|PI|8857|1||
Francisco Sá|MG|25116|3|11.9|1796
Franciscópolis|MG|5706|1||
Franco da Rocha|SP|135150|21|15.5|1543
Frecheirinha|CE|13167|0|0.0|2620
Frederico Westphalen|RS|29158|2|6.9|2311
Frei Gaspar|MG|5865|0||
Frei Inocêncio|MG|9033|6||
Frei Lagonegro|MG|3350|1||
Frei Martinho|PB|2935|0||
Frei Miguelinho|PE|14492|0|0.0|2620
Frei Paulo|SE|14162|0|0.0|2620
Frei Rogério|SC|2399|0||
Fronteira|MG|14799|3|20.3|1146
Fronteira dos Vales|MG|4655|0||
Fronteiras|PI|11284|1|8.9|2086
Fruta de Leite|MG|5814|1||
Frutal|MG|54511|15|27.5|811
Frutuoso Gomes|RN|4181|6||
Fundão|ES|17632|5|28.4|777
Funilândia|MG|3942|1||
Fátima|BA|17555|0|0.0|2620
Fátima|TO|3799|0||
Fátima do Sul|MS|19024|2|10.5|1894
Fênix|PR|4781|1||
Gabriel Monteiro|SP|2706|0||
Gado Bravo|PB|8355|1||
Galiléia|MG|6908|1||
Galinhos|RN|2284|1||
Galvão|SC|3452|1||
Gameleira|PE|28503|6|21.1|1108
Gameleira de Goiás|GO|3378|0||
Gameleiras|MG|5121|0||
Gandu|BA|30816|9|29.2|727
Garanhuns|PE|131169|48|36.6|527
Gararu|SE|11412|1|8.8|2100
Garibaldi|RS|31328|3|9.6|1985
Garopaba|SC|18890|0|0.0|2620
Garrafão do Norte|PA|25157|4|15.9|1510
Garruchos|RS|3168|0||
Garuva|SC|15272|3|19.6|1186
Garça|SP|43108|2|4.6|2516
Gaspar|SC|59728|4|6.7|2326
Gastão Vidigal|SP|4285|0||
Gaurama|RS|5783|0||
Gavião|BA|4510|1||
Gavião Peixoto|SP|4464|1||
Gaúcha do Norte|MT|6548|1||
Geminiano|PI|5237|0||
General Carneiro|MT|5130|0||
General Carneiro|PR|13635|4|29.3|722
General Câmara|RS|8404|1||
General Maynard|SE|3009|0||
General Salgado|SP|10646|1|9.4|2012
General Sampaio|CE|6423|2||
Gentil|RS|1663|1||
Gentio do Ouro|BA|10690|1|9.4|2017
Getulina|SP|10825|0|0.0|2620
Getúlio Vargas|RS|16101|2|12.4|1764
Gilbués|PI|10429|1|9.6|1982
Girau do Ponciano|AL|37858|3|7.9|2191
Giruá|RS|16823|1|5.9|2402
Glaucilândia|MG|2992|0||
Glicério|SP|4586|1||
Glorinha|RS|7074|2||
Glória|BA|15114|1|6.6|2334
Glória D'Oeste|MT|3101|0||
Glória de Dourados|MS|9911|0||
Glória do Goitá|PE|29241|10|34.2|594
Godofredo Viana|MA|10762|1|9.3|2026
Godoy Moreira|PR|3262|0||
Goiabeira|MG|3105|0||
Goiana|PE|75902|33|43.5|386
Goiandira|GO|5310|0||
Goianinha|RN|23209|2|8.6|2120
Goianira|GO|35617|19|53.3|228
Goianorte|TO|4974|0||
Goianá|MG|3710|0||
Goianápolis|GO|10699|5|46.7|323
Goianésia|GO|61118|10|16.4|1466
Goianésia do Pará|PA|35299|19|53.8|219
Goiatins|TO|12220|1|8.2|2168
Goiatuba|GO|32698|6|18.3|1305
Goioerê|PR|28908|7|24.2|961
Goioxim|PR|7415|1||
Goiás|GO|24366|5|20.5|1133
Goiânia|GO|1333767|739|55.4|207
Gongogi|BA|8031|1||
Gonzaga|MG|5953|0||
Gonçalves|MG|4235|0||
Gonçalves Dias|MA|17545|1|5.7|2428
Gouveia|MG|11680|0|0.0|2620
Gouvelândia|GO|5091|1||
Governador Archer|MA|10372|2|19.3|1211
Governador Celso Ramos|SC|13211|0|0.0|2620
Governador Dix-Sept Rosado|RN|12465|2|16.0|1498
Governador Edison Lobão|MA|16651|0|0.0|2620
Governador Eugênio Barros|MA|16197|1|6.2|2383
Governador Jorge Teixeira|RO|10040|1|10.0|1932
Governador Lindenberg|ES|11106|0|0.0|2620
Governador Luiz Rocha|MA|7462|0||
Governador Mangabeira|BA|19926|4|20.1|1160
Governador Newton Bello|MA|10166|0|0.0|2620
Governador Nunes Freire|MA|25323|7|27.6|803
Governador Valadares|MG|266190|157|59.0|174
Gracho Cardoso|SE|5665|1||
Grajaú|MA|64510|14|21.7|1075
Gramado|RS|32829|1|3.0|2592
Gramado Xavier|RS|4016|0||
Gramado dos Loureiros|RS|2228|0||
Grandes Rios|PR|6438|2||
Granito|PE|6968|3||
Granja|CE|52528|4|7.6|2229
Granjeiro|CE|4551|0||
Gravatal|SC|10758|0|0.0|2620
Gravataí|RS|259138|49|18.9|1251
Gravatá|PE|77845|17|21.8|1067
Graça|CE|15085|0|0.0|2620
Graça Aranha|MA|6150|0||
Groaíras|CE|10445|2|19.1|1225
Grossos|RN|9566|3||
Grupiara|MG|1373|0||
Grão Mogol|MG|15145|1|6.6|2336
Grão Pará|SC|6268|0||
Guabiju|RS|1576|0||
Guabiruba|SC|19254|1|5.2|2479
Guadalupe|PI|10268|1|9.7|1954
Guaimbê|SP|5458|2||
Guairaçá|PR|6243|0||
Guaiçara|SP|10891|1|9.2|2045
Guaiúba|CE|24727|3|12.1|1784
Guajará|AM|14396|2|13.9|1659
Guajará-Mirim|RO|42202|10|23.7|980
Guajeru|BA|9182|0||
Guamaré|RN|13047|4|30.7|688
Guamiranga|PR|8016|1||
Guanambi|BA|79936|21|26.3|868
Guanhães|MG|31781|4|12.6|1755
Guapiara|SP|17738|1|5.6|2438
Guapiaçu|SP|18441|1|5.4|2462
Guapimirim|RJ|53527|19|35.5|557
Guapirama|PR|3865|0||
Guaporema|PR|2223|0||
Guaporé|RS|23230|3|12.9|1722
Guapé|MG|13911|1|7.2|2270
Guapó|GO|13994|5|35.7|548
Guarabira|PB|55977|23|41.1|432
Guaraci|PR|5181|0||
Guaraci|SP|10147|0|0.0|2620
Guaraciaba|MG|10218|1|9.8|1948
Guaraciaba|SC|10417|1|9.6|1980
Guaraciaba do Norte|CE|38189|6|15.7|1526
Guaraciama|MG|4756|1||
Guaramiranga|CE|3956|1||
Guaramirim|SC|36640|4|10.9|1865
Guarani|MG|8702|0||
Guarani d'Oeste|SP|1965|0||
Guarani das Missões|RS|7983|1||
Guarani de Goiás|GO|4195|0||
Guaraniaçu|PR|14187|8|56.4|198
Guarantã|SP|6417|1||
Guarantã do Norte|MT|32823|9|27.4|813
Guaranésia|MG|18727|0|0.0|2620
Guarapari|ES|107836|49|45.4|344
Guarapuava|PR|169252|71|41.9|412
Guaraqueçaba|PR|7809|0||
Guararapes|SP|30862|1|3.2|2582
Guararema|SP|26439|2|7.6|2233
Guarará|MG|3894|0||
Guaratinga|BA|21840|4|18.3|1308
Guaratinguetá|SP|113258|27|23.8|973
Guaratuba|PR|32826|19|57.9|179
Guaraçaí|SP|8366|0||
Guaraí|TO|23681|5|21.1|1105
Guaraíta|GO|2313|0||
Guarda-Mor|MG|6552|0||
Guareí|SP|15225|0|0.0|2620
Guariba|SP|36151|8|22.1|1056
Guaribas|PI|4432|0||
Guarinos|GO|2217|0||
Guarujá|SP|294669|79|26.8|837
Guarujá do Sul|SC|4941|1||
Guarulhos|SP|1244518|268|21.5|1085
Guará|SP|20001|0|0.0|2620
Guatambú|SC|4676|1||
Guatapará|SP|7056|0||
Guaxupé|MG|49792|6|12.1|1787
Guaçuí|ES|28208|3|10.6|1884
Guaíba|RS|95340|31|32.5|639
Guaíra|PR|31013|25|80.6|51
Guaíra|SP|37826|7|18.5|1288
Guia Lopes da Laguna|MS|10253|2|19.5|1195
Guidoval|MG|7164|0||
Guimarânia|MG|7399|3||
Guimarães|MA|11997|0|0.0|2620
Guiratinga|MT|14137|1|7.1|2282
Guiricema|MG|8624|1||
Gurinhatã|MG|6025|0||
Gurinhém|PB|13877|1|7.2|2267
Gurjão|PB|3215|0||
Gurupi|TO|78525|48|61.1|150
Gurupá|PA|29963|1|3.3|2581
Guzolândia|SP|4824|0||
Gália|SP|6884|1||
Harmonia|RS|4344|0||
Heitoraí|GO|3591|2||
Heliodora|MG|6192|1||
Heliópolis|BA|13099|0|0.0|2620
Herculândia|SP|8803|0||
Herval|RS|6739|0||
Herval d'Oeste|SC|21420|0|0.0|2620
Herveiras|RS|2954|0||
Hidrolina|GO|3951|0||
Hidrolândia|CE|19548|3|15.3|1559
Hidrolândia|GO|18050|7|38.8|480
Holambra|SP|11917|1|8.4|2146
Honório Serpa|PR|5813|0||
Horizonte|CE|58418|42|71.9|77
Horizontina|RS|18446|1|5.4|2463
Hortolândia|SP|198758|55|27.7|802
Hugo Napoleão|PI|3782|0||
Hulha Negra|RS|6147|0||
Humaitá|AM|45954|14|30.5|696
Humaitá|RS|4873|1||
Humberto de Campos|MA|26933|0|0.0|2620
Iacanga|SP|10275|1|9.7|1955
Iaciara|GO|12648|2|15.8|1517
Iacri|SP|6365|0||
Iapu|MG|10406|0|0.0|2620
Iaras|SP|6878|0||
Iati|PE|18462|10|54.2|217
Iaçu|BA|25319|4|15.8|1519
Ibaiti|PR|29099|1|3.4|2576
Ibarama|RS|4368|0||
Ibaretama|CE|12977|4|30.8|682
Ibateguara|AL|15180|10|65.9|110
Ibatiba|ES|22843|3|13.1|1711
Ibaté|SP|31380|3|9.6|1989
Ibema|PR|6096|2||
Ibertioga|MG|5021|0||
Ibiam|SC|1944|0||
Ibiapina|CE|24058|3|12.5|1759
Ibiara|PB|5978|0||
Ibiassucê|BA|9607|0||
Ibiaçá|RS|4692|0||
Ibiaí|MG|7928|0||
Ibicaraí|BA|23560|11|46.7|328
Ibicaré|SC|3341|1||
Ibicoara|BA|17805|1|5.6|2443
Ibicuitinga|CE|11622|5|43.0|392
Ibicuí|BA|15650|3|19.2|1219
Ibimirim|PE|27349|14|51.2|261
Ibipeba|BA|17277|4|23.2|1009
Ibipitanga|BA|14285|1|7.0|2292
Ibiporã|PR|49111|14|28.5|768
Ibiquera|BA|4874|0||
Ibiracatu|MG|6098|2||
Ibiraci|MG|12470|0|0.0|2620
Ibiraiaras|RS|7173|0||
Ibirajuba|PE|7549|0||
Ibirama|SC|17561|0|0.0|2620
Ibirapitanga|BA|22683|28|123.4|6
Ibirapuitã|RS|4037|0||
Ibirapuã|BA|8086|3||
Ibirarema|SP|6880|0||
Ibirataia|BA|17959|8|44.5|361
Ibiraçu|ES|11335|2|17.6|1357
Ibirité|MG|162867|75|46.0|339
Ibirubá|RS|19415|1|5.2|2484
Ibirá|SP|11115|0|0.0|2620
Ibitiara|BA|15669|1|6.4|2358
Ibitinga|SP|54146|9|16.6|1444
Ibitirama|ES|8919|0||
Ibititá|BA|17763|6|33.8|609
Ibitiúra de Minas|MG|3395|0||
Ibituruna|MG|2883|0||
Ibiá|MG|23547|3|12.7|1742
Ibiúna|SP|72249|14|19.4|1205
Ibotirama|BA|25617|0|0.0|2620
Icapuí|CE|18746|6|32.0|654
Icaraí de Minas|MG|10963|1|9.1|2053
Icaraíma|PR|8657|1||
Icatu|MA|25698|0|0.0|2620
Ichu|BA|5908|0||
Iconha|ES|12681|1|7.9|2200
Icém|SP|7567|0||
Icó|CE|65900|15|22.8|1029
Ielmo Marinho|RN|12462|2|16.0|1497
Iepê|SP|7685|2||
Igaci|AL|25129|4|15.9|1507
Igaporã|BA|15238|0|0.0|2620
Igaracy|PB|6134|1||
Igarapava|SP|28259|2|7.1|2281
Igarapé|MG|36363|18|49.5|280
Igarapé Grande|MA|11289|1|8.9|2087
Igarapé do Meio|MA|13052|0|0.0|2620
Igarapé-Açu|PA|36414|5|13.7|1672
Igarapé-Miri|PA|58904|25|42.4|401
Igarassu|PE|105003|43|41.0|436
Igaratinga|MG|9553|0||
Igaratá|SP|8913|1||
Igaraçu do Tietê|SP|23475|2|8.5|2130
Igrapiúna|BA|13028|4|30.7|685
Igreja Nova|AL|23570|3|12.7|1743
Igrejinha|RS|32399|7|21.6|1080
Iguaba Grande|RJ|24079|5|20.8|1123
Iguape|SP|29055|5|17.2|1399
Iguaraci|PE|11824|1|8.5|2137
Iguaraçu|PR|4040|0||
Iguatama|MG|7993|0||
Iguatemi|MS|15065|1|6.6|2328
Iguatu|CE|98138|21|21.4|1093
Iguatu|PR|2231|1||
Iguaí|BA|26053|6|23.0|1016
