Maracajá|SC|39095|1791|0|**|**
Maracanaú|CE|6535|65505|82|125.2|70
Maracanã|PA|213404|7771|0|**|**
Maracaçumé|MA|28498|5776|0|**|**
Maracaí|SP|19887|3437|0|**|**
Maracás|BA|13382|6972|0|**|**
Maragogi|AL|25024|8749|3|**|**
Maragogipe|BA|29794|12558|4|31.9|493
Maraial|PE|43114|3364|0|**|**
Marajá do Sena|MA|11961|2201|0|**|**
Maranguape|CE|7751|35847|19|53.0|324
Maranhãozinho|MA|117306|4469|0|**|**
Marapanim|PA|14524|7293|1|**|**
Marapoama|SP|26890|661|0|**|**
Marataízes|ES|2693|8787|2|**|**
Maratá|RS|34675|500|0|**|**
Marau|RS|2546|10258|1|9.7|743
Maravilha|AL|37573|2726|0|**|**
Maravilha|SC|9981|6005|2|**|**
Maravilhas|MG|22642|1938|1|**|**
Maraã|AM|7304|5418|0|**|**
Maraú|BA|17596|5538|3|**|**
Marcação|PB|19212|2317|2|**|**
Marcelino Ramos|RS|7822|1072|0|**|**
Marcelino Vieira|RN|4987|2207|1|**|**
Marcelândia|MT|8249|3057|0|**|**
Marcionílio Souza|BA|11638|2943|1|**|**
Marco|CE|10447|7563|1|**|**
Marcolândia|PI|25349|2283|0|**|**
Marcos Parente|PI|8059|1133|0|**|**
Marechal Cândido Rondon|PR|4453|12387|3|24.2|568
Marechal Deodoro|AL|47697|13324|30|225.2|8
Marechal Floriano|ES|47504|3790|1|**|**
Marechal Thaumaturgo|AC|14576|4440|0|**|**
Marema|SC|15123|469|0|**|**
Mari|PB|2136|5439|14|**|**
Maria Helena|PR|21254|1383|0|**|**
Maria da Fé|MG|5892|3597|0|**|**
Marialva|PR|14157|8250|3|**|**
Mariana|MG|32451|16130|4|24.8|559
Mariana Pimentel|RS|55353|800|0|**|**
Mariano Moro|RS|3774|440|0|**|**
Marianópolis do Tocantins|TO|2171|1109|0|**|**
Maribondo|AL|4507|3697|4|**|**
Maricá|RJ|13389|31253|10|32.0|492
Marilac|MG|135121|1093|0|**|**
Marilena|PR|4189|1702|1|**|**
Mariluz|PR|6874|2530|4|**|**
Marilândia|ES|10214|2868|1|**|**
Marilândia do Sul|PR|11286|2186|0|**|**
Maringá|PR|8832|100049|48|48.0|366
Marinópolis|SP|367410|470|0|**|**
Maripá|PR|2101|1286|0|**|**
Maripá de Minas|MG|5654|653|0|**|**
Marituba|PA|2818|34324|56|163.2|34
Marizópolis|PB|113353|1584|0|**|**
Mariápolis|SP|6257|1032|0|**|**
Mariópolis|PR|3926|1588|0|**|**
Marliéria|MG|6306|941|0|**|**
Marmeleiro|PR|4008|3439|1|**|**
Marmelópolis|MG|13936|728|0|**|**
Marques de Souza|RS|2919|836|0|**|**
Marquinho|PR|4042|1148|0|**|**
Martinho Campos|MG|4879|3104|0|**|**
Martins|RN|12731|2079|1|**|**
Martins Soares|MG|8293|2012|0|**|**
Martinópole|CE|7398|2942|0|**|**
Martinópolis|SP|10458|6319|1|**|**
Maruim|SE|24502|4841|4|**|**
Marumbi|PR|16478|1187|0|**|**
Marzagão|GO|4602|508|0|**|**
Marília|SP|2095|55079|4|7.3|784
Mascote|BA|219664|3627|3|**|**
Massapê|CE|14257|10591|4|37.8|449
Massapê do Piauí|PI|36040|1630|0|**|**
Massaranduba|PB|6260|3405|1|**|**
Massaranduba|SC|13084|3912|0|**|**
Mata|RS|14993|1050|0|**|**
Mata Grande|AL|5041|6647|3|**|**
Mata Roma|MA|24449|4565|0|**|**
Mata Verde|MG|15657|2165|0|**|**
Mata de São João|BA|7994|12381|46|371.5|1
Mataraca|PB|41527|2215|0|**|**
Mateiros|TO|7641|640|0|**|**
Matelândia|PR|2311|4188|5|**|**
Materlândia|MG|16340|1193|1|**|**
Mateus Leme|MG|4558|7424|6|**|**
Mathias Lobato|MG|28417|908|3|**|**
Matias Barbosa|MG|3329|3318|1|**|**
Matias Cardoso|MG|13603|3025|1|**|**
Matias Olímpio|PI|10188|3065|0|**|**
Matina|BA|10586|3315|0|**|**
Matinha|MA|11342|6568|1|**|**
Matinhas|PB|22286|1174|1|**|**
Matinhos|PR|4357|6953|8|**|**
Matipó|MG|30220|4685|0|**|**
Mato Castelhano|RS|17843|551|0|**|**
Mato Grosso|PB|2473|749|0|**|**
Mato Leitão|RS|2744|898|0|**|**
Mato Queimado|RS|3964|305|0|**|**
Mato Rico|PR|1766|906|1|**|**
Mato Verde|MG|3716|3422|2|**|**
Matos Costa|SC|12609|671|0|**|**
Matozinhos|MG|2784|9563|9|**|**
Matrinchã|GO|34624|1059|0|**|**
Matriz de Camaragibe|AL|4398|6633|9|**|**
Matupá|MT|23750|3944|0|**|**
Maturéia|PB|14610|1723|0|**|**
Matutina|MG|6076|767|0|**|**
Matão|SP|3750|20457|3|14.7|688
Matões|MA|77546|8557|1|**|**
Matões do Norte|MA|32216|4271|0|**|**
Maurilândia|GO|14755|3458|1|**|**
Maurilândia do Tocantins|TO|11907|799|0|**|**
Mauriti|CE|3200|12599|1|7.9|772
Mauá|SP|44836|119203|43|36.1|463
Mauá da Serra|PR|425169|2448|0|**|**
Maués|AM|8870|14881|6|40.3|422
Maxaranguape|RN|54079|3043|0|**|**
Maximiliano de Almeida|RS|10810|1025|0|**|**
Mazagão|AP|4800|4978|1|**|**
Maçambará|RS|17794|1054|0|**|**
Medeiros|MG|4694|821|0|**|**
Medeiros Neto|BA|3506|5477|4|**|**
Medianeira|PR|21642|11527|4|34.7|471
Medicilândia|PA|42420|8433|3|**|**
Medina|MG|28227|5203|1|**|**
Meleiro|SC|20934|1838|1|**|**
Melgaço|PA|6988|7595|0|**|**
Mendes|RJ|25374|4023|0|**|**
Mendes Pimentel|MG|18024|1447|1|**|**
Mendonça|SP|6338|1202|0|**|**
Mercedes|PR|4774|1166|0|**|**
Mercês|MG|5113|2452|0|**|**
Meridiano|SP|10415|882|0|**|**
Meruoca|CE|3830|4102|0|**|**
Mesquita|MG|14049|1450|1|**|**
Mesquita|RJ|5963|41845|28|66.9|257
Messias|AL|169537|4649|5|**|**
Messias Targino|RN|16292|1111|0|**|**
Mesópolis|SP|4259|404|0|**|**
Miguel Alves|PI|1880|9313|0|**|**
Miguel Calmon|BA|32658|7222|2|**|**
Miguel Leão|PI|26188|333|0|**|**
Miguel Pereira|RJ|1236|5458|5|**|**
Miguelópolis|SP|24754|5423|0|**|**
Milagres|BA|20668|2975|0|**|**
Milagres|CE|10994|7753|3|**|**
Milagres do Maranhão|MA|28204|2254|0|**|**
Milhã|CE|8195|3153|0|**|**
Milton Brandão|PI|13062|1811|0|**|**
Mimoso de Goiás|GO|6750|591|0|**|**
Mimoso do Sul|ES|2668|6444|2|**|**
Minador do Negrão|AL|25858|1453|0|**|**
Minas Novas|MG|5251|9931|0|**|**
Minas do Leão|RS|30852|1824|0|**|**
Minaçu|GO|7678|7838|1|**|**
Minduri|MG|30784|911|0|**|**
Mineiros|GO|3841|16235|6|37.0|456
Mineiros do Tietê|SP|55036|3123|0|**|**
Ministro Andreazza|RO|12133|2791|0|**|**
Mira Estrela|SP|10203|597|0|**|**
Mirabela|MG|2854|3592|0|**|**
Miracatu|SP|13116|4863|2|**|**
Miracema|RJ|20322|6437|2|**|**
Miracema do Tocantins|TO|26810|5609|2|**|**
Mirador|MA|20117|5698|0|**|**
Mirador|PR|20537|599|0|**|**
Miradouro|MG|2301|2576|0|**|**
Miraguaí|RS|10324|1061|1|**|**
Miranda|MS|4828|6845|3|**|**
Miranda do Norte|MA|25986|8130|1|**|**
Mirandiba|PE|25681|4038|2|**|**
Mirandópolis|SP|14488|6688|1|**|**
Mirangaba|BA|27717|4577|0|**|**
Miranorte|TO|16606|3311|0|**|**
Mirante|BA|12747|2758|0|**|**
Mirante da Serra|RO|9902|3191|1|**|**
Mirante do Paranapanema|SP|11686|3963|0|**|**
Miraselva|PR|17187|450|0|**|**
Mirassol|SP|1848|13280|1|7.5|780
Mirassol d'Oeste|MT|54618|7199|2|**|**
Mirassolândia|SP|25684|1020|0|**|**
Miravânia|MG|4379|1220|2|**|**
Miraí|MG|4604|3565|0|**|**
Miraíma|CE|14009|3577|1|**|**
Mirim Doce|SC|13009|541|0|**|**
Mirinzal|MA|2477|4051|0|**|**
Missal|PR|14402|2362|0|**|**
Missão Velha|CE|10481|9663|4|**|**
Mocajuba|PA|34529|8088|0|**|**
Mococa|SP|27666|16736|1|6.0|798
Modelo|SC|66399|995|0|**|**
Moeda|MG|4063|991|4|**|**
Moema|MG|4723|1781|0|**|**
Mogeiro|PB|7106|3691|1|**|**
Mogi Guaçu|SP|13178|36417|3|8.2|766
Mogi das Cruzes|SP|139211|102205|17|16.6|660
Moiporá|GO|396468|338|0|**|**
Moita Bonita|SE|1724|2976|2|**|**
Moji Mirim|SP|11038|21925|5|22.8|582
Moju|PA|87266|21859|13|59.5|288
Mombaça|CE|72597|11260|2|17.8|643
Mombuca|SP|42891|867|1|**|**
Mondaí|SC|3291|2851|0|**|**
Mongaguá|SP|10458|11005|1|9.1|755
Monjolos|MG|47984|564|0|**|**
Monsenhor Gil|PI|2327|2889|1|**|**
Monsenhor Hipólito|PI|10337|1995|0|**|**
Monsenhor Paulo|MG|7486|2081|0|**|**
Monsenhor Tabosa|CE|8244|4298|2|**|**
Montadas|PB|16760|1334|0|**|**
Montalvânia|MG|5145|3977|0|**|**
Montanha|ES|15631|4527|1|**|**
Montanhas|RN|17938|3061|2|**|**
Montauri|RS|11333|304|0|**|**
Monte Alegre|PA|1521|15187|2|13.2|704
Monte Alegre|RN|55804|5925|1|**|**
Monte Alegre de Goiás|GO|20959|2030|2|**|**
Monte Alegre de Minas|MG|7857|4765|1|**|**
Monte Alegre de Sergipe|SE|19863|3987|0|**|**
Monte Alegre do Piauí|PI|13936|3021|0|**|**
Monte Alegre do Sul|SP|10363|1708|0|**|**
Monte Alegre dos Campos|RS|7278|625|0|**|**
Monte Alto|SP|3112|11679|1|8.6|765
Monte Aprazível|SP|47100|5498|1|**|**
Monte Azul|MG|22250|5522|0|**|**
Monte Azul Paulista|SP|21717|4878|0|**|**
Monte Belo|MG|18838|3219|0|**|**
Monte Belo do Sul|RS|13049|570|0|**|**
Monte Carlo|SC|2637|2346|0|**|**
Monte Carmelo|MG|9381|11701|2|17.1|652
Monte Castelo|SC|46055|2072|1|**|**
Monte Castelo|SP|8346|899|0|**|**
Monte Formoso|MG|4060|1145|0|**|**
Monte Horebe|PB|4693|1272|0|**|**
Monte Mor|SP|4568|13796|2|14.5|694
Monte Negro|RO|50702|3790|4|**|**
Monte Santo|BA|14313|13672|1|7.3|783
Monte Santo de Minas|MG|52023|5060|0|**|**
Monte Santo do Tocantins|TO|21238|497|0|**|**
Monte Sião|MG|2118|5710|1|**|**
Monte das Gameleiras|RN|21658|628|0|**|**
Monte do Carmo|TO|2219|1671|0|**|**
Monteiro|PB|6946|7952|3|**|**
Monteiro Lobato|SP|31330|930|0|**|**
Monteirópolis|AL|4197|1919|1|**|**
Montenegro|RS|6952|15544|4|25.7|551
Montes Altos|MA|60196|2454|0|**|**
Montes Claros|MG|9272|109378|94|85.9|176
Montes Claros de Goiás|GO|370216|1897|1|**|**
Montezuma|MG|7987|2127|0|**|**
Montividiu|GO|7599|3169|0|**|**
Montividiu do Norte|GO|11001|890|0|**|**
Monção|MA|4173|9024|3|**|**
Monções|SP|31717|454|0|**|**
Morada Nova|CE|2144|16510|10|60.6|284
Morada Nova de Minas|MG|61713|1951|0|**|**
Moraújo|CE|8353|2374|0|**|**
Moreilândia|PE|8225|3066|0|**|**
Moreira Sales|PR|11020|2784|0|**|**
Moreno|PE|12487|15995|17|106.3|122
Mormaço|RS|57828|605|0|**|**
Morpará|BA|2797|2110|0|**|**
Morretes|PR|8233|3707|1|**|**
Morrinhos|CE|15785|6003|0|**|**
Morrinhos|GO|21119|10366|3|28.9|516
Morrinhos do Sul|RS|42135|717|0|**|**
Morro Agudo|SP|3129|8607|0|**|**
Morro Agudo de Goiás|GO|29673|481|0|**|**
Morro Cabeça no Tempo|PI|2336|1080|0|**|**
Morro Grande|SC|4053|797|0|**|**
Morro Redondo|RS|2886|1293|0|**|**
Morro Reuter|RS|6262|1374|0|**|**
Morro da Fumaça|SC|5781|4638|1|**|**
Morro da Garça|MG|16364|685|0|**|**
Morro do Chapéu|BA|2615|9425|3|**|**
Morro do Chapéu do Piauí|PI|35251|1962|0|**|**
Morro do Pilar|MG|6574|802|0|**|**
Morros|MA|3349|5281|0|**|**
Mortugaba|BA|18265|3092|0|**|**
Morungaba|SP|11729|3168|0|**|**
Mossoró|RN|12050|77356|101|130.6|62
Mossâmedes|GO|266758|1170|0|**|**
Mostardas|RS|4888|2706|2|**|**
Motuca|SP|12195|1168|0|**|**
Mozarlândia|GO|4354|3807|2|**|**
Muaná|PA|13739|10658|0|0.0|817
Mucajaí|RR|35524|4189|4|**|**
Mucambo|CE|15328|3499|0|**|**
Mucugê|BA|14146|2941|0|**|**
Mucuri|BA|10145|10580|3|28.4|527
Mucurici|ES|37229|1415|0|**|**
Muitos Capões|RS|5619|693|0|**|**
Muliterno|RS|3007|457|0|**|**
Mulungu|CE|1820|3189|1|**|**
Mulungu|PB|11876|2523|0|**|**
Mulungu do Morro|BA|9542|3409|0|**|**
Mundo Novo|BA|11743|6992|0|**|**
Mundo Novo|GO|24867|1439|0|**|**
Mundo Novo|MS|6186|4410|6|**|**
Munhoz|MG|17251|1563|0|**|**
Munhoz de Melo|PR|6197|876|0|**|**
Muniz Ferreira|BA|3713|2071|0|**|**
Muniz Freire|ES|7374|4779|0|**|**
Muqui|ES|18202|3685|0|**|**
Muquém de São Francisco|BA|14506|2963|0|**|**
Muriaé|MG|10433|26408|16|60.6|283
Muribeca|SE|102074|2178|1|**|**
Murici|AL|7381|7873|14|**|**
Murici dos Portelas|PI|27030|2486|0|**|**
Muricilândia|TO|8714|841|0|**|**
Muritiba|BA|3224|8267|7|**|**
Murutinga do Sul|SP|28944|837|0|**|**
Mutum|MG|4219|6564|5|**|**
Mutunópolis|GO|26657|849|0|**|**
Mutuípe|BA|3833|6028|6|**|**
Muzambinho|MG|21608|4967|0|**|**
Muçum|RS|20406|958|0|**|**
Mário Campos|MG|4801|3708|3|**|**
Mâncio Lima|AC|13594|4613|0|**|**
Mãe d'Água|PB|15890|1035|0|**|**
Mãe do Rio|PA|3999|8322|0|**|**
Nacip Raydan|MG|28290|758|0|**|**
Nantes|SP|3159|707|0|**|**
Nanuque|MG|2774|10361|14|135.1|55
Naque|MG|40716|1806|0|**|**
Narandiba|SP|6453|1152|0|**|**
Natal|RN|4371|235598|277|117.6|88
Natalândia|MG|817590|869|0|**|**
Natividade|RJ|3279|3463|0|**|**
Natividade|TO|15076|2433|2|**|**
Natividade da Serra|SP|9021|1418|0|**|**
Natuba|PB|6637|2849|1|**|**
Natércia|MG|10278|994|0|**|**
Navegantes|SC|4661|17378|11|63.3|270
Naviraí|MS|63764|13411|7|52.2|333
Nazareno|MG|47899|1890|0|**|**
Nazarezinho|PB|8062|1827|0|**|**
Nazaré|BA|7252|7803|6|**|**
Nazaré|TO|27454|1079|0|**|**
Nazaré Paulista|SP|4271|4183|0|**|**
Nazaré da Mata|PE|16717|8102|6|**|**
Nazaré do Piauí|PI|31029|1852|0|**|**
Nazária|PI|7248|2269|0|**|**
Nazário|GO|8227|1991|0|**|**
Nepomuceno|MG|8062|6513|0|**|**
Nerópolis|GO|25871|7092|10|**|**
Neves Paulista|SP|25061|2012|0|**|**
Neópolis|SE|8752|5237|6|**|**
Nhamundá|AM|18493|5270|0|**|**
Nhandeara|SP|18720|2442|0|**|**
Nicolau Vergueiro|RS|10806|348|0|**|**
Nilo Peçanha|BA|1708|3739|0|**|**
Nilópolis|RJ|12729|37904|14|36.9|457
Nina Rodrigues|MA|157986|3815|0|**|**
Ninheira|MG|13095|2750|0|**|**
Nioaque|MS|9885|3615|0|**|**
Nipoã|SP|14287|1237|0|**|**
Niquelândia|GO|4427|11389|6|52.7|329
Niterói|RJ|42933|114971|75|65.2|262
Nobres|MT|491807|3979|7|**|**
Nonoai|RS|15004|2949|0|**|**
Nordestina|BA|11962|3452|1|**|**
Normandia|RR|12458|2384|1|**|**
Nortelândia|MT|9364|1676|0|**|**
Nossa Senhora Aparecida|SE|6314|2316|0|**|**
Nossa Senhora da Glória|SE|8543|9744|1|**|**
Nossa Senhora das Dores|SE|33341|6988|1|**|**
Nossa Senhora das Graças|PR|24941|963|0|**|**
Nossa Senhora de Lourdes|SE|3930|1675|0|**|**
Nossa Senhora de Nazaré|PI|6271|1210|0|**|**
Nossa Senhora do Livramento|MT|4661|2799|2|**|**
Nossa Senhora do Socorro|SE|11550|48346|50|103.4|134
Nossa Senhora dos Remédios|PI|165194|2454|0|**|**
Nova Aliança|SP|8356|1426|0|**|**
Nova Aliança do Ivaí|PR||397|0|**|**
Nova Alvorada|RS|6061|767|0|**|**
Nova Alvorada do Sul|MS|1446|5110|2|**|**
Nova América|GO|3247|498|0|**|**
Nova América da Colina|PR|17410|854|0|**|**
Nova Andradina|MS|2271|12575|0|0.0|817
Nova Araçá|RS|3462|1041|0|**|**
Nova Aurora|GO|47126|440|0|**|**
Nova Aurora|PR|4117|2731|2|**|**
Nova Bandeirantes|MT|2083|3215|0|**|**
Nova Bassano|RS|11598|2160|0|**|**
Nova Belém|MG|12352|842|0|**|**
Nova Boa Vista|RS|8992|395|0|**|**
Nova Brasilândia|MT|3617|1121|0|**|**
Nova Brasilândia D'Oeste|RO|1921|5604|1|**|**
Nova Bréscia|RS|4406|699|0|**|**
Nova Campina|SP|19891|2393|0|**|**
Nova Canaã|BA|3197|3747|2|**|**
Nova Canaã Paulista|SP|8700|371|0|**|**
Nova Canaã do Norte|MT|16070|3166|2|**|**
Nova Candelária|RS|2059|599|0|**|**
Nova Cantu|PR|12220|1646|0|**|**
Nova Castilho|SP|2732|264|0|**|**
Nova Colinas|MA|7050|1381|0|**|**
Nova Crixás|GO|1146|3126|0|**|**
Nova Cruz|RN|5034|10064|1|9.9|740
Nova Era|MG|12058|4584|3|**|**
Nova Erechim|SC|35741|1116|0|**|**
Nova Esperança|PR|17494|6414|3|**|**
Nova Esperança do Piriá|PA|4386|6157|1|**|**
Nova Esperança do Sudoeste|PR|26749|1208|0|**|**
Nova Esperança do Sul|RS|20350|1194|0|**|**
Nova Europa|SP|5074|2577|2|**|**
Nova Floresta|PB|4771|2775|3|**|**
Nova Friburgo|RJ|9601|42637|12|28.1|529
Nova Fátima|BA|10514|1894|1|**|**
Nova Fátima|PR|183391|1897|0|**|**
Nova Glória|GO|7630|1839|1|**|**
Nova Granada|SP|8124|5050|3|**|**
Nova Guarita|MT|8443|1146|0|**|**
Nova Guataporanga|SP|19507|458|0|**|**
Nova Hartz|RS|4824|5122|0|**|**
Nova Ibiá|BA|2191|1849|0|**|**
Nova Iguaçu|RJ|18841|204028|210|102.9|137
Nova Iguaçu de Goiás|GO|6570|714|0|**|**
Nova Independência|SP|801746|852|0|**|**
Nova Iorque|MA|2839|1256|0|**|**
Nova Ipixuna|PA|3220|4279|1|**|**
Nova Itaberaba|SC|4598|986|0|**|**
Nova Itarana|BA|15065|2121|1|**|**
Nova Lacerda|MT|4269|1560|1|**|**
Nova Laranjeiras|PR|7563|2863|1|**|**
Nova Lima|MG|5648|22023|9|40.9|415
Nova Londrina|PR|11690|3312|0|**|**
Nova Luzitânia|SP|83507|943|0|**|**
Nova Mamoré|RO|13052|6463|4|**|**
Nova Marilândia|MT|3546|821|1|**|**
Nova Maringá|MT|23719|1871|1|**|**
Nova Monte Verde|MT|3007|2166|0|**|**
Nova Mutum|MT|6989|11947|4|33.5|481
Nova Módica|MG|8285|926|0|**|**
Nova Nazaré|MT|34374|793|0|**|**
Nova Odessa|SP|3744|13719|2|14.6|690
Nova Olinda|CE|3187|4274|4|**|**
Nova Olinda|PB|52627|1698|0|**|**
Nova Olinda|TO|14586|2922|0|**|**
Nova Olinda do Maranhão|MA|6012|5916|0|**|**
Nova Olinda do Norte|AM|10883|9520|2|**|**
Nova Olímpia|MT|19659|5098|1|**|**
Nova Olímpia|PR|31749|1289|0|**|**
Nova Palma|RS|18018|1596|1|**|**
Nova Palmeira|PB|5537|1132|0|**|**
Nova Petrópolis|RS|6347|4590|0|**|**
Nova Ponte|MG|4480|3695|0|**|**
Nova Porteirinha|MG|19371|2197|2|**|**
Nova Prata|RS|13314|6082|1|**|**
Nova Prata do Iguaçu|PR|7400|2598|0|**|**
Nova Pádua|RS|23508|525|0|**|**
Nova Ramada|RS|10374|487|0|**|**
Nova Redenção|BA|2459|2363|0|**|**
Nova Resende|MG|2394|4018|0|**|**
Nova Roma|GO|8053|769|0|**|**
Nova Roma do Sul|RS|15599|706|0|**|**
Nova Rosalândia|TO|3434|871|0|**|**
Nova Russas|CE|3390|7877|1|**|**
Nova Santa Bárbara|PR|3858|946|0|**|**
Nova Santa Helena|MT|31210|917|0|**|**
Nova Santa Rita|PI|3953|1104|0|**|**
Nova Santa Rita|RS|3505|6095|0|**|**
Nova Santa Rosa|PR|4233|1813|1|**|**
Nova Serrana|MG|23768|28826|18|62.4|273
Nova Soure|BA|7702|6025|0|**|**
Nova Tebas|PR|79174|1582|0|**|**
Nova Timboteua|PA|24265|3919|0|**|**
Nova Trento|SC|7085|3386|2|**|**
Nova Ubiratã|MT|14012|2839|1|**|**
Nova União|MG|12544|1387|0|**|**
Nova União|RO|9757|2067|1|**|**
Nova Veneza|GO|5575|2201|0|**|**
Nova Veneza|SC|7382|3795|0|**|**
Nova Venécia|ES|8388|12293|0|0.0|817
Nova Viçosa|BA|13581|10907|10|91.7|161
Nova Xavantina|MT|46487|5348|1|**|**
Novais|SP|39535|1507|0|**|**
Novo Acordo|TO|19917|1052|0|**|**
Novo Airão|AM|4799|4547|2|**|**
Novo Alegre|TO|3869|593|0|**|**
Novo Aripuanã|AM|15489|6475|2|**|**
Novo Barreiro|RS|2288|898|0|**|**
Novo Brasil|GO|22106|752|0|**|**
Novo Cabrais|RS|3995|882|0|**|**
Novo Cruzeiro|MG|3420|8493|1|**|**
Novo Gama|GO|3899|28332|36|127.1|67
Novo Hamburgo|RS|30767|61424|59|96.1|152
Novo Horizonte|BA|98135|3080|0|**|**
Novo Horizonte|SC|239355|553|0|**|**
Novo Horizonte|SP|11001|9163|1|**|**
Novo Horizonte do Norte|MT|2697|908|0|**|**
Novo Horizonte do Oeste|RO|37222|2595|0|**|**
Novo Horizonte do Sul|MS|3785|1226|0|**|**
Novo Itacolomi|PR|9933|658|1|**|**
Novo Jardim|TO|4718|635|0|**|**
Novo Lino|AL|2822|3647|0|**|**
Novo Machado|RS|2504|674|1|**|**
Novo Mundo|MT|12303|1965|3|**|**
Novo Oriente|CE|3806|7045|1|**|**
Novo Oriente de Minas|MG|7685|2714|1|**|**
Novo Oriente do Piauí|PI|27655|1671|1|**|**
Novo Planalto|GO|10395|925|0|**|**
Novo Progresso|PA|6459|6972|5|**|**
Novo Repartimento|PA|4036|18860|15|79.5|201
Novo Santo Antônio|MT|25151|542|0|**|**
Novo Santo Antônio|PI|65106|831|0|**|**
Novo São Joaquim|MT|2129|1405|0|**|**
Novo Tiradentes|RS|3329|468|0|**|**
Novo Triunfo|BA|5810|4365|1|**|**
Novo Xingu|RS|2257|390|1|**|**
Novorizonte|MG|15067|1302|0|**|**
Nuporanga|SP|1744|1759|0|**|**
Não-Me-Toque|RS|5017|4183|0|**|**
Nísia Floresta|RN|6894|6877|11|**|**
Ocara|CE|16166|6760|1|**|**
Ocauçu|SP|24501|1018|0|**|**
Oeiras|PI|24373|9775|0|**|**
Oeiras do Pará|PA|4163|8281|0|**|**
Oiapoque|AP|35931|6437|5|**|**
Olaria|MG|29402|394|0|**|**
Olho D'Água do Piauí|PI|21661|631|0|**|**
Olho d'Água|PB|1927|1894|0|**|**
Olho d'Água Grande|AL|2678|1321|0|**|**
Olho d'Água das Cunhãs|MA|6796|5375|0|**|**
Olho d'Água das Flores|AL|4967|5652|4|**|**
Olho d'Água do Casado|AL|18816|2556|1|**|**
Olho-d'Água do Borges|RN|20460|1033|0|**|**
Olhos-d'Água|MG|8708|1545|1|**|**
Olinda|PE|4270|97102|61|62.8|271
Olinda Nova do Maranhão|MA|5416|4244|0|**|**
Olindina|BA|379271|6757|2|**|**
Olivedos|PB|13643|964|0|**|**
Oliveira|MG|25100|9689|0|**|**
Oliveira Fortes|MG|3693|498|0|**|**
Oliveira de Fátima|TO|39801|257|0|**|**
Oliveira dos Brejinhos|BA|2120|5725|0|**|**
Olivença|AL|1049|3092|1|**|**
Olímpia|SP|21813|12944|2|15.5|677
Olímpio Noronha|MG|11150|576|0|**|**
Onda Verde|SP|50630|998|0|**|**
Onça de Pitangui|MG|2577|710|0|**|**
Oratórios|MG|3956|1155|1|**|**
Oriente|SP|3066|1521|0|**|**
Orindiúva|SP|4514|1694|1|**|**
Oriximiná|PA|6141|18075|1|5.5|806
Orizona|GO|5904|3405|1|**|**
Orizânia|MG|64978|1956|0|**|**
Orleans|SC|14487|5763|0|**|**
Orlândia|SP|7409|10697|3|28.0|530
Orobó|PE|21599|6336|1|**|**
Orocó|PE|40352|3964|2|**|**
Ortigueira|PR|22996|5618|5|**|**
Orós|CE|13536|5222|3|**|**
Osasco|SP|23103|178748|64|35.8|466
Oscar Bressane|SP|21294|549|0|**|**
Osvaldo Cruz|SP|668877|7745|0|**|**
Osório|RS|2535|10494|5|47.6|368
Otacílio Costa|SC|31109|4261|1|**|**
Ouricuri|PE|41628|17724|9|50.8|346
Ourilândia do Norte|PA|16691|9175|5|**|**
Ourinhos|SP|65510|25892|4|15.4|678
Ourizona|PR|28551|841|0|**|**
Ouriçangas|BA|104420|2548|0|**|**
Ouro|SC|3378|1813|0|**|**
Ouro Branco|AL|8316|3013|0|**|**
Ouro Branco|MG|7348|10743|1|9.3|750
Ouro Branco|RN|10953|1159|0|**|**
Ouro Fino|MG|36006|7507|1|**|**
Ouro Preto|MG|4704|19069|4|21.0|606
Ouro Preto do Oeste|RO|31893|10781|5|46.4|381
Ouro Velho|PB|70886|737|0|**|**
Ouro Verde|SC|37482|567|0|**|**
Ouro Verde|SP|2944|2000|0|**|**
Ouro Verde de Goiás|GO|2259|960|0|**|**
Ouro Verde de Minas|MG|7899|1534|0|**|**
Ouro Verde do Oeste|PR|3986|1453|0|**|**
Ouroeste|SP|5985|2268|0|**|**
Ourolândia|BA|5726|4613|0|**|**
Ourém|PA|8725|4743|3|**|**
Ouvidor|GO|16578|1420|0|**|**
Pacaembu|SP|16601|3717|1|**|**
Pacajus|CE|5648|19526|16|81.9|190
Pacajá|PA|13333|12219|9|73.7|231
Pacaraima|RR|64521|2783|0|**|**
Pacatuba|CE|41654|22940|13|56.7|303
Pacatuba|SE|10953|3909|2|**|**
Pacoti|CE|75411|3259|0|**|**
Pacujá|CE|13379|1577|0|**|**
Padre Bernardo|GO|11684|7318|5|**|**
Padre Carvalho|MG|6037|1766|0|**|**
Padre Marcos|PI|28601|1666|2|**|**
Padre Paraíso|MG|5926|4913|3|**|**
Paes Landim|PI|6687|1091|0|**|**
Pai Pedro|MG|19057|1696|0|**|**
Paial|SC|4049|395|0|**|**
Paim Filho|RS|5950|848|0|**|**
Paineiras|MG|1720|945|0|**|**
Painel|SC|4155|505|0|**|**
Pains|MG|4592|1891|0|**|**
Paiva|MG|2351|327|0|**|**
Paiçandu|PR|8047|9897|6|**|**
Pajeú do Piauí|PI|1549|754|0|**|**
Palestina|AL|36717|1359|0|**|**
Palestina|SP|3434|2869|0|**|**
Palestina de Goiás|GO|5201|884|1|**|**
Palestina do Pará|PA|11346|2161|2|**|**
Palhano|CE|3381|2547|0|**|**
Palhoça|SC|7465|39841|9|22.6|586
