Capinzal do Norte;MA;10.722;0;0,0;2620
Cedral;MA;10.374;0;0,0;2620
Centro Novo do Maranhão;MA;19.947;0;0,0;2620
Formosa da Serra Negra;MA;17.749;0;0,0;2620
Governador Edison Lobão;MA;16.651;0;0,0;2620
Governador Newton Bello;MA;10.166;0;0,0;2620
Guimarães;MA;11.997;0;0,0;2620
Humberto de Campos;MA;26.933;0;0,0;2620
Icatu;MA;25.698;0;0,0;2620
Igarapé do Meio;MA;13.052;0;0,0;2620
Itaipava do Grajaú;MA;13.103;0;0,0;2620
Jenipapo dos Vieiras;MA;15.733;0;0,0;2620
Lago do Junco;MA;10.865;0;0,0;2620
Loreto;MA;11.597;0;0,0;2620
Maranhãozinho;MA;14.524;0;0,0;2620
Mata Roma;MA;15.657;0;0,0;2620
Matões do Norte;MA;14.755;0;0,0;2620
Mirinzal;MA;14.402;0;0,0;2620
Nina Rodrigues;MA;13.095;0;0,0;2620
Nova Olinda do Maranhão;MA;19.659;0;0,0;2620
Olho d'Água das Cunhãs;MA;18.816;0;0,0;2620
Olinda Nova do Maranhão;MA;13.643;0;0,0;2620
Paulino Neves;MA;14.971;0;0,0;2620
Pedro do Rosário;MA;23.454;0;0,0;2620
Presidente Juscelino;MA;11.897;0;0,0;2620
Presidente Sarney;MA;17.686;0;0,0;2620
Primeira Cruz;MA;14.355;0;0,0;2620
Santana do Maranhão;MA;12.203;0;0,0;2620
São Francisco do Brejão;MA;10.745;0;0,0;2620
São Francisco do Maranhão;MA;11.932;0;0,0;2620
São João do Soter;MA;17.602;0;0,0;2620
São Luís Gonzaga do Maranhão;MA;19.758;0;0,0;2620
São Raimundo das Mangabeiras;MA;17.868;0;0,0;2620
Senador La Rocque;MA;14.447;0;0,0;2620
Serrano do Maranhão;MA;10.545;0;0,0;2620
Afonso Cunha;MA;6.090;0;;
Amapá do Maranhão;MA;6.583;0;;
Bacurituba;MA;5.387;0;;
Belágua;MA;6.986;1;;
Benedito Leite;MA;5.497;0;;
Bernardo do Mearim;MA;6.111;0;;
Boa Vista do Gurupi;MA;8.375;2;;
Brejo de Areia;MA;4.962;2;;
Cachoeira Grande;MA;8.607;0;;
Central do Maranhão;MA;8.120;0;;
Feira Nova do Maranhão;MA;8.215;0;;
Fernando Falcão;MA;9.584;0;;
Governador Luiz Rocha;MA;7.462;0;;
Graça Aranha;MA;6.150;0;;
Jatobá;MA;9.051;0;;
Junco do Maranhão;MA;3.792;0;;
Lago dos Rodrigues;MA;7.744;0;;
Lajeado Novo;MA;7.106;0;;
Luís Domingues;MA;6.629;0;;
Marajá do Sena;MA;7.751;0;;
Milagres do Maranhão;MA;8.195;0;;
Montes Altos;MA;9.272;0;;
Nova Colinas;MA;5.034;0;;
Nova Iorque;MA;4.598;0;;
Porto Rico do Maranhão;MA;5.978;0;;
Presidente Médici;MA;6.564;0;;
Ribamar Fiquene;MA;7.444;0;;
Sambaíba;MA;5.522;0;;
Santa Filomena do Maranhão;MA;7.246;1;;
São Domingos do Azeitão;MA;7.088;2;;
São Félix de Balsas;MA;4.636;0;;
São José dos Basílios;MA;7.506;0;;
São Pedro dos Crentes;MA;4.486;0;;
São Raimundo do Doca Bezerra;MA;5.757;0;;
São Roberto;MA;6.193;1;;
Sucupira do Riachão;MA;5.466;1;;
Tasso Fragoso;MA;8.008;0;;
Tufilândia;MA;5.651;1;;
São Joaquim de Bicas;MG;26.653;19;71,3;80
Mateus Leme;MG;28.417;18;63,3;123
Teixeiras;MG;11.387;7;61,5;143
Governador Valadares;MG;266.190;157;59,0;174
Esmeraldas;MG;62.262;36;57,8;180
Juatuba;MG;23.080;13;56,3;199
Betim;MG;388.873;216;55,5;205
Sarzedo;MG;27.104;15;55,3;208
Itaobim;MG;20.961;11;52,5;243
Buritizeiro;MG;27.076;14;51,7;253
Contagem;MG;613.815;307;50,0;276
Igarapé;MG;36.363;18;49,5;280
Janaúba;MG;67.581;33;48,8;289
Paracatu;MG;86.153;41;47,6;307
Pedras de Maria da Cruz;MG;10.534;5;47,5;312
Planura;MG;10.700;5;46,7;324
Matozinhos;MG;34.624;16;46,2;334
Ibirité;MG;162.867;75;46,0;339
Ribeirão das Neves;MG;303.029;133;43,9;378
São João das Missões;MG;11.940;5;41,9;415
Papagaios;MG;14.433;6;41,6;421
Mutum;MG;26.657;11;41,3;426
Belo Horizonte;MG;2.395.785;973;40,6;444
Aimorés;MG;24.937;10;40,1;452
Itatiaiuçu;MG;10.142;4;39,4;462
Nanuque;MG;40.716;16;39,3;466
Várzea da Palma;MG;36.439;14;38,4;487
Montes Claros;MG;370.216;142;38,4;489
Unaí;MG;78.703;30;38,1;495
Sabará;MG;127.897;47;36,7;521
Ponte Nova;MG;57.706;21;36,4;530
Coronel Fabriciano;MG;104.637;38;36,3;532
Teófilo Otoni;MG;135.549;49;36,1;536
Araçuaí;MG;36.059;13;36,1;539
Lajinha;MG;19.622;7;35,7;550
Ataléia;MG;14.109;5;35,4;560
Sete Lagoas;MG;218.574;77;35,2;565
João Pinheiro;MG;45.848;16;34,9;578
Peçanha;MG;17.272;6;34,7;582
Timóteo;MG;82.718;28;33,8;604
Uberlândia;MG;619.536;209;33,7;610
Bom Jesus do Galho;MG;15.242;5;32,8;631
Santa Luzia;MG;205.666;65;31,6;666
Passos;MG;107.661;34;31,6;667
Padre Paraíso;MG;19.057;6;31,5;669
Visconde do Rio Branco;MG;38.749;12;31,0;679
Nova Serrana;MG;79.174;24;30,3;699
Mantena;MG;27.148;8;29,5;718
Vespasiano;MG;108.771;32;29,4;720
Ipatinga;MG;243.541;70;28,7;754
Arinos;MG;17.669;5;28,3;782
Manhumirim;MG;21.587;6;27,8;798
Frutal;MG;54.511;15;27,5;811
Simonésia;MG;18.513;5;27,0;833
Patos de Minas;MG;140.950;37;26,3;871
Campo do Meio;MG;11.483;3;26,1;876
Jaíba;MG;34.539;9;26,1;879
Ubá;MG;104.004;27;26,0;884
Ubaí;MG;11.818;3;25,4;908
Carlos Chagas;MG;19.779;5;25,3;914
Conceição das Alagoas;MG;23.932;6;25,1;921
São Gotardo;MG;32.452;8;24,7;939
Caratinga;MG;86.364;21;24,3;957
Pompéu;MG;29.561;7;23,7;983
Ipaba;MG;17.037;4;23,5;992
Águas Vermelhas;MG;12.850;3;23,3;998
Ervália;MG;18.087;4;22,1;1057
Mário Campos;MG;13.594;3;22,1;1059
Itambacuri;MG;22.831;5;21,9;1064
Muriaé;MG;102.074;22;21,6;1082
Patrocínio;MG;83.882;18;21,5;1092
Campo Belo;MG;51.900;11;21,2;1099
Divinópolis;MG;217.404;46;21,2;1103
Santana do Paraíso;MG;28.641;6;20,9;1115
Belo Oriente;MG;23.984;5;20,8;1120
Santa Maria do Suaçuí;MG;14.402;3;20,8;1121
Itaúna;MG;86.762;18;20,7;1124
Pirapora;MG;53.832;11;20,4;1136
Fronteira;MG;14.799;3;20,3;1146
Juiz de Fora;MG;525.225;105;20,0;1165
Açucena;MG;10.093;2;19,8;1173
Manhuaçu;MG;81.455;16;19,6;1187
Centralina;MG;10.271;2;19,5;1196
Buenópolis;MG;10.281;2;19,5;1198
Pirapetinga;MG;10.414;2;19,2;1216
Fervedouro;MG;10.452;2;19,1;1228
São João do Manhuaçu;MG;10.476;2;19,1;1234
Viçosa;MG;73.333;14;19,1;1235
Taiobeiras;MG;31.457;6;19,1;1238
São Sebastião do Maranhão;MG;10.503;2;19,0;1242
Cláudio;MG;26.262;5;19,0;1243
Poté;MG;15.801;3;19,0;1248
Ferros;MG;10.612;2;18,8;1256
Tocantins;MG;15.947;3;18,8;1261
Itabirinha;MG;10.826;2;18,5;1293
Pedro Leopoldo;MG;59.670;11;18,4;1297
Mariana;MG;55.353;10;18,1;1323
Araguari;MG;110.983;20;18,0;1328
Nova Lima;MG;83.507;15;18,0;1336
Conselheiro Pena;MG;22.319;4;17,9;1339
Uberaba;MG;302.623;54;17,8;1343
Caraí;MG;22.549;4;17,7;1351
Paraopeba;MG;22.893;4;17,5;1371
Ladainha;MG;17.170;3;17,5;1372
Bom Sucesso;MG;17.271;3;17,4;1384
Lagoa Formosa;MG;17.293;3;17,3;1387
Ituiutaba;MG;98.392;17;17,3;1394
Nova Era;MG;17.494;3;17,1;1402
Matipó;MG;17.843;3;16,8;1425
Rio Paranaíba;MG;11.939;2;16,8;1431
Itaipé;MG;11.957;2;16,7;1433
Ubaporanga;MG;12.095;2;16,5;1455
Jequitinhonha;MG;24.317;4;16,4;1460
Santa Vitória;MG;18.406;3;16,3;1471
João Monlevade;MG;74.655;12;16,1;1492
Porteirinha;MG;37.588;6;16,0;1503
Mato Verde;MG;12.609;2;15,9;1515
Jequeri;MG;12.726;2;15,7;1524
Divino;MG;19.241;3;15,6;1536
Carangola;MG;32.353;5;15,5;1548
Manga;MG;19.489;3;15,4;1556
Coração de Jesus;MG;26.079;4;15,3;1560
Prata;MG;26.139;4;15,3;1563
Machado;MG;39.264;6;15,3;1567
Almenara;MG;39.287;6;15,3;1568
Itabira;MG;111.514;17;15,2;1569
Monte Carmelo;MG;46.055;7;15,2;1571
Diamantina;MG;46.125;7;15,2;1572
Monte Alegre de Minas;MG;19.863;3;15,1;1578
Abre Campo;MG;13.306;2;15,0;1581
Lavras;MG;94.228;14;14,9;1594
Perdões;MG;20.292;3;14,8;1597
Matias Barbosa;MG;13.603;2;14,7;1604
Paraguaçu;MG;20.442;3;14,7;1608
Carmo do Cajuru;MG;20.444;3;14,7;1610
Carmo do Rio Claro;MG;20.531;3;14,6;1615
Coromandel;MG;27.562;4;14,5;1619
Itapagipe;MG;13.932;2;14,4;1635
Areado;MG;13.958;2;14,3;1639
Rio Casca;MG;14.042;2;14,2;1643
Maria da Fé;MG;14.157;2;14,1;1653
Santa Bárbara;MG;28.435;4;14,1;1654
Alfenas;MG;74.804;10;13,4;1691
São João do Paraíso;MG;22.517;3;13,3;1694
Abaeté;MG;22.740;3;13,2;1704
Santa Margarida;MG;15.207;2;13,2;1708
Alvinópolis;MG;15.212;2;13,1;1709
Novo Cruzeiro;MG;30.767;4;13,0;1718
Espera Feliz;MG;23.208;3;12,9;1720
São Francisco;MG;54.180;7;12,9;1721
Sabinópolis;MG;15.619;2;12,8;1729
Pará de Minas;MG;85.908;11;12,8;1730
Brasília de Minas;MG;31.356;4;12,8;1738
Lagoa da Prata;MG;47.076;6;12,7;1740
Ibiá;MG;23.547;3;12,7;1742
Guanhães;MG;31.781;4;12,6;1755
Inhapim;MG;24.204;3;12,4;1768
Guaxupé;MG;49.792;6;12,1;1787
Francisco Sá;MG;25.116;3;11,9;1796
São Lourenço;MG;42.372;5;11,8;1806
Barbacena;MG;128.120;15;11,7;1811
Pitangui;MG;25.771;3;11,6;1816
Araxá;MG;95.888;11;11,5;1830
Brumadinho;MG;35.085;4;11,4;1837
Santo Antônio do Monte;MG;26.353;3;11,4;1839
Jaboticatubas;MG;17.679;2;11,3;1842
Ouro Preto;MG;70.886;8;11,3;1844
Itacarambi;MG;17.761;2;11,3;1845
Três Pontas;MG;54.289;6;11,1;1857
Itajubá;MG;91.643;10;10,9;1866
Ipanema;MG;18.455;2;10,8;1871
Malacacheta;MG;18.705;2;10,7;1881
Curvelo;MG;75.014;8;10,7;1882
São Sebastião do Paraíso;MG;65.984;7;10,6;1888
Bocaiúva;MG;47.236;5;10,6;1889
Pouso Alegre;MG;134.215;14;10,4;1901
Três Marias;MG;29.036;3;10,3;1906
Campina Verde;MG;19.358;2;10,3;1907
Boa Esperança;MG;38.734;4;10,3;1908
Santa Rita do Sapucaí;MG;38.734;4;10,3;1909
Lambari;MG;19.752;2;10,1;1917
Barroso;MG;19.787;2;10,1;1918
Carmo do Paranaíba;MG;29.777;3;10,1;1921
Matias Cardoso;MG;10.188;1;9,8;1945
Guaraciaba;MG;10.218;1;9,8;1948
Leopoldina;MG;51.286;5;9,7;1953
Urucânia;MG;10.279;1;9,7;1956
Miradouro;MG;10.324;1;9,7;1960
Poços de Caldas;MG;154.974;15;9,7;1964
Caeté;MG;41.423;4;9,7;1968
Novo Oriente de Minas;MG;10.395;1;9,6;1974
Engenheiro Caldas;MG;10.421;1;9,6;1981
Varginha;MG;125.208;12;9,6;1984
Virginópolis;MG;10.534;1;9,5;1998
Três Corações;MG;73.894;7;9,5;2000
Monte Santo de Minas;MG;21.238;2;9,4;2008
Ouro Fino;MG;31.893;3;9,4;2010
São Geraldo;MG;10.648;1;9,4;2013
Itapecerica;MG;21.399;2;9,3;2018
Serra do Salitre;MG;10.725;1;9,3;2021
São Gonçalo do Pará;MG;10.765;1;9,3;2027
Caxambu;MG;21.641;2;9,2;2035
Piraúba;MG;10.821;1;9,2;2036
Estiva;MG;10.918;1;9,2;2047
Icaraí de Minas;MG;10.963;1;9,1;2053
Resende Costa;MG;11.001;1;9,1;2060
Setubinha;MG;11.126;1;9,0;2075
Pedralva;MG;11.386;1;8,8;2096
Bambuí;MG;22.891;2;8,7;2105
Ponto dos Volantes;MG;11.469;1;8,7;2108
Canápolis;MG;11.476;1;8,7;2109
Buritis;MG;23.091;2;8,7;2114
Bom Despacho;MG;46.482;4;8,6;2123
Ilicínea;MG;11.633;1;8,6;2124
Santo Antônio do Jacinto;MG;11.720;1;8,5;2127
Iturama;MG;35.308;3;8,5;2133
Santa Juliana;MG;11.830;1;8,5;2138
Raul Soares;MG;23.748;2;8,4;2142
Alto Rio Doce;MG;11.903;1;8,4;2144
Corinto;MG;23.819;2;8,4;2145
Pedra Azul;MG;23.874;2;8,4;2148
Andrelândia;MG;12.153;1;8,2;2161
São João del Rei;MG;85.353;7;8,2;2163
São João da Ponte;MG;25.257;2;7,9;2194
Martinho Campos;MG;12.731;1;7,9;2205
Formiga;MG;65.464;5;7,6;2225
Mirabela;MG;13.116;1;7,6;2228
Januária;MG;65.744;5;7,6;2231
Nova Ponte;MG;13.314;1;7,5;2237
Rio Vermelho;MG;13.455;1;7,4;2244
Virgem da Lapa;MG;13.611;1;7,3;2254
Dores do Indaiá;MG;13.686;1;7,3;2259
Bicas;MG;13.783;1;7,3;2264
Guapé;MG;13.911;1;7,2;2270
Carmo de Minas;MG;13.932;1;7,2;2272
Tarumirim;MG;14.264;1;7,0;2289
Itanhandu;MG;14.366;1;7,0;2297
Entre Rios de Minas;MG;14.413;1;6,9;2299
Itinga;MG;14.485;1;6,9;2304
Barão de Cocais;MG;29.205;2;6,8;2314
Candeias;MG;14.616;1;6,8;2316
Brasilândia de Minas;MG;14.642;1;6,8;2317
Rio Pardo de Minas;MG;29.381;2;6,8;2319
Água Boa;MG;14.803;1;6,8;2320
Botelhos;MG;14.893;1;6,7;2324
Grão Mogol;MG;15.145;1;6,6;2336
Capinópolis;MG;15.424;1;6,5;2345
Espinosa;MG;31.134;2;6,4;2350
Nova Resende;MG;15.599;1;6,4;2353
Campanha;MG;15.635;1;6,4;2356
Poço Fundo;MG;16.082;1;6,2;2380
Piumhi;MG;32.352;2;6,2;2382
Lima Duarte;MG;16.216;1;6,2;2384
Congonhas;MG;49.616;3;6,0;2392
Resplendor;MG;17.107;1;5,8;2411
Rio Pomba;MG;17.224;1;5,8;2413
Além Paraíba;MG;34.461;2;5,8;2414
Piranga;MG;17.266;1;5,8;2416
Cássia;MG;17.433;1;5,7;2421
Carmópolis de Minas;MG;17.456;1;5,7;2423
Luz;MG;17.585;1;5,7;2430
Cataguases;MG;70.630;4;5,7;2435
Capelinha;MG;35.368;2;5,7;2436
Conceição do Mato Dentro;MG;17.798;1;5,6;2442
Lagoa Santa;MG;54.732;3;5,5;2456
Águas Formosas;MG;18.575;1;5,4;2464
Presidente Olegário;MG;18.698;1;5,3;2466
Salinas;MG;39.550;2;5,1;2486
Serro;MG;20.809;1;4,8;2508
Medina;MG;20.934;1;4,8;2510
Monte Sião;MG;21.658;1;4,6;2517
Conselheiro Lafaiete;MG;118.578;5;4,2;2539
São Gonçalo do Sapucaí;MG;24.148;1;4,1;2544
Sacramento;MG;24.283;1;4,1;2546
Tupaciguara;MG;24.350;1;4,1;2547
São João Nepomuceno;MG;25.249;1;4,0;2558
Elói Mendes;MG;25.715;1;3,9;2562
Cambuí;MG;27.020;1;3,7;2567
Campos Gerais;MG;27.760;1;3,6;2570
Itamarandiba;MG;32.595;1;3,1;2590
Ouro Branco;MG;36.006;1;2,8;2599
Andradas;MG;37.920;1;2,6;2602
Oliveira;MG;39.801;1;2,5;2608
Itabirito;MG;46.589;1;2,1;2615
Alpinópolis;MG;18.709;0;0,0;2620
Alterosa;MG;13.829;0;0,0;2620
Antônio Carlos;MG;11.151;0;0,0;2620
Arcos;MG;37.188;0;0,0;2620
Astolfo Dutra;MG;13.237;0;0,0;2620
Baependi;MG;18.426;0;0,0;2620
Bela Vista de Minas;MG;10.028;0;0,0;2620
Berilo;MG;12.198;0;0,0;2620
Bom Repouso;MG;10.449;0;0,0;2620
Borda da Mata;MG;17.523;0;0,0;2620
Brasópolis;MG;14.585;0;0,0;2620
Bueno Brandão;MG;10.886;0;0,0;2620
Cabo Verde;MG;13.838;0;0,0;2620
Cachoeira de Minas;MG;11.107;0;0,0;2620
Caetanópolis;MG;10.467;0;0,0;2620
Caldas;MG;13.764;0;0,0;2620
Camanducaia;MG;21.162;0;0,0;2620
Cambuquira;MG;12.612;0;0,0;2620
Campestre;MG;20.707;0;0,0;2620
Campos Altos;MG;14.416;0;0,0;2620
Capitão Enéas;MG;14.372;0;0,0;2620
Carandaí;MG;23.692;0;0,0;2620
Carmo da Cachoeira;MG;11.872;0;0,0;2620
Carmo da Mata;MG;11.007;0;0,0;2620
Chapada do Norte;MG;15.184;0;0,0;2620
Chapada Gaúcha;MG;11.339;0;0,0;2620
Conceição do Rio Verde;MG;13.052;0;0,0;2620
Conceição dos Ouros;MG;10.609;0;0,0;2620
Congonhal;MG;10.732;0;0,0;2620
Coroaci;MG;10.190;0;0,0;2620
Cristais;MG;11.553;0;0,0;2620
Cristina;MG;10.191;0;0,0;2620
Cruzília;MG;14.716;0;0,0;2620
Eugenópolis;MG;10.657;0;0,0;2620
Extrema;MG;30.016;0;0,0;2620
Felixlândia;MG;14.323;0;0,0;2620
Francisco Badaró;MG;10.239;0;0,0;2620
Gouveia;MG;11.680;0;0,0;2620
Guaranésia;MG;18.727;0;0,0;2620
Iapu;MG;10.406;0;0,0;2620
Ibiraci;MG;12.470;0;0,0;2620
Itaguara;MG;12.534;0;0,0;2620
Itamogi;MG;10.293;0;0,0;2620
Itamonte;MG;14.276;0;0,0;2620
Itanhomi;MG;11.899;0;0,0;2620
Itaú de Minas;MG;15.135;0;0,0;2620
Jacinto;MG;12.142;0;0,0;2620
Jacutinga;MG;23.341;0;0,0;2620
Joaíma;MG;15.000;0;0,0;2620
Jordânia;MG;10.394;0;0,0;2620
Lagoa Dourada;MG;12.373;0;0,0;2620
Mar de Espanha;MG;11.928;0;0,0;2620
Mercês;MG;10.415;0;0,0;2620
Minas Novas;MG;30.852;0;0,0;2620
Miraí;MG;14.009;0;0,0;2620
Montalvânia;MG;15.631;0;0,0;2620
Monte Azul;MG;21.717;0;0,0;2620
Monte Belo;MG;13.049;0;0,0;2620
Muzambinho;MG;20.406;0;0,0;2620
Nepomuceno;MG;25.871;0;0,0;2620
Paraisópolis;MG;19.664;0;0,0;2620
Passa Quatro;MG;15.692;0;0,0;2620
Perdizes;MG;14.713;0;0,0;2620
Porto Firme;MG;10.560;0;0,0;2620
Raposos;MG;15.502;0;0,0;2620
Recreio;MG;10.316;0;0,0;2620
Rio Piracicaba;MG;14.151;0;0,0;2620
Santa Maria de Itabira;MG;10.584;0;0,0;2620
Santo Antônio do Amparo;MG;17.532;0;0,0;2620
Santos Dumont;MG;46.208;0;0,0;2620
São Domingos do Prata;MG;17.314;0;0,0;2620
São João Evangelista;MG;15.558;0;0,0;2620
São José da Lapa;MG;20.524;0;0,0;2620
São Romão;MG;10.653;0;0,0;2620
São Tiago;MG;10.609;0;0,0;2620
Senhora dos Remédios;MG;10.222;0;0,0;2620
Turmalina;MG;18.383;0;0,0;2620
Urucuia;MG;14.207;0;0,0;2620
Varzelândia;MG;19.108;0;0,0;2620
Vazante;MG;19.844;0;0,0;2620
Abadia dos Dourados;MG;6.743;0;;
Acaiaca;MG;3.925;1;;
Água Comprida;MG;2.015;0;;
Aguanil;MG;4.129;0;;
Aiuruoca;MG;6.116;0;;
Alagoa;MG;2.696;0;;
Albertina;MG;2.924;0;;
Alfredo Vasconcelos;MG;6.223;0;;
Alpercata;MG;7.204;2;;
Alto Caparaó;MG;5.392;0;;
Alto Jequitibá;MG;8.297;0;;
Alvarenga;MG;4.329;1;;
Alvorada de Minas;MG;3.549;0;;
Amparo do Serra;MG;4.910;0;;
Angelândia;MG;8.084;2;;
Antônio Dias;MG;9.493;2;;
Antônio Prado de Minas;MG;1.653;0;;
Araçaí;MG;2.258;0;;
Aracitaba;MG;2.054;0;;
Arantina;MG;2.811;0;;
Araponga;MG;8.188;1;;
Araporã;MG;6.271;0;;
Arapuá;MG;2.780;0;;
Araújos;MG;8.135;0;;
Arceburgo;MG;9.732;0;;
Argirita;MG;2.860;0;;
Aricanduva;MG;4.848;0;;
Augusto de Lima;MG;4.930;0;;
Baldim;MG;7.877;1;;
Bandeira;MG;4.938;0;;
Bandeira do Sul;MG;5.405;0;;
Barão de Monte Alto;MG;5.643;0;;
Barra Longa;MG;5.930;1;;
Belmiro Braga;MG;3.400;0;;
Belo Vale;MG;7.553;1;;
Berizal;MG;4.431;0;;
Bertópolis;MG;4.508;2;;
Bias Fortes;MG;3.703;1;;
Biquinhas;MG;2.602;0;;
Bocaina de Minas;MG;5.011;0;;
Bom Jardim de Minas;MG;6.480;0;;
Bom Jesus da Penha;MG;3.942;1;;
Bom Jesus do Amparo;MG;5.593;2;;
Bonfim;MG;6.811;1;;
Bonfinópolis de Minas;MG;5.778;2;;
Bonito de Minas;MG;9.947;1;;
Botumirim;MG;6.447;2;;
Brás Pires;MG;4.567;0;;
Braúnas;MG;4.973;0;;
Bugre;MG;3.999;0;;
Cabeceira Grande;MG;6.534;0;;
Cachoeira da Prata;MG;3.635;0;;
Cachoeira de Pajeú;MG;9.025;0;;
Cachoeira Dourada;MG;2.536;0;;
Caiana;MG;5.059;0;;
Cajuri;MG;4.026;1;;
Camacho;MG;3.097;0;;
Campanário;MG;3.586;0;;
Campo Azul;MG;3.701;0;;
Campo Florido;MG;7.103;3;;
Cana Verde;MG;5.578;1;;
Canaã;MG;4.604;0;;
Cantagalo;MG;4.249;0;;
Caparaó;MG;5.241;0;;
Capela Nova;MG;4.724;0;;
Capetinga;MG;7.039;0;;
Capim Branco;MG;9.030;3;;
Capitão Andrade;MG;5.019;1;;
Capitólio;MG;8.251;0;;
Caputira;MG;9.060;0;;
Caranaíba;MG;3.260;0;;
Carbonita;MG;9.176;0;;
Careaçu;MG;6.372;0;;
Carmésia;MG;2.477;0;;
Carneirinho;MG;9.556;1;;
Carrancas;MG;3.958;0;;
Carvalhópolis;MG;3.380;0;;
Carvalhos;MG;4.530;0;;
Casa Grande;MG;2.241;0;;
Cascalho Rico;MG;2.893;0;;
Catas Altas;MG;4.938;0;;
Catas Altas da Noruega;MG;3.489;0;;
Catuji;MG;6.614;2;;
Catuti;MG;5.067;0;;
Cedro do Abaeté;MG;1.199;0;;
Central de Minas;MG;6.806;3;;
Chácara;MG;2.856;0;;
Chalé;MG;5.643;0;;
Chiador;MG;2.759;0;;
Cipotânea;MG;6.578;0;;
Claraval;MG;4.588;1;;
Claro dos Poções;MG;7.712;0;;
Coimbra;MG;7.135;1;;
Coluna;MG;8.972;0;;
Comendador Gomes;MG;2.992;0;;
Comercinho;MG;8.011;1;;
Conceição da Aparecida;MG;9.888;0;;
Conceição da Barra de Minas;MG;3.944;0;;
Conceição das Pedras;MG;2.755;0;;
Conceição de Ipanema;MG;4.468;0;;
Conceição do Pará;MG;5.214;0;;
Cônego Marinho;MG;7.196;0;;
Confins;MG;6.077;0;;
Congonhas do Norte;MG;4.950;0;;
Conquista;MG;6.591;0;;
Consolação;MG;1.732;0;;
Coqueiral;MG;9.241;0;;
Cordisburgo;MG;8.689;0;;
Cordislândia;MG;3.447;0;;
Coronel Murta;MG;9.115;1;;
Coronel Pacheco;MG;2.996;0;;
Coronel Xavier Chaves;MG;3.319;0;;
Córrego Danta;MG;3.349;0;;
Córrego do Bom Jesus;MG;3.716;0;;
Córrego Fundo;MG;5.883;0;;
Córrego Novo;MG;3.050;0;;
Couto de Magalhães de Minas;MG;4.234;0;;
Crisólita;MG;6.161;2;;
Cristália;MG;5.787;3;;
Cristiano Otoni;MG;5.023;0;;
Crucilândia;MG;4.800;0;;
Cruzeiro da Fortaleza;MG;3.967;0;;
Cuparaque;MG;4.728;0;;
Curral de Dentro;MG;7.055;0;;
Datas;MG;5.237;0;;
Delfim Moreira;MG;7.962;0;;
Delfinópolis;MG;6.869;0;;
Delta;MG;8.546;0;;
Descoberto;MG;4.804;0;;
Desterro de Entre Rios;MG;7.032;0;;
Desterro do Melo;MG;2.986;0;;
Diogo de Vasconcelos;MG;3.830;1;;
Dionísio;MG;8.520;1;;
Divinésia;MG;3.309;0;;
Divino das Laranjeiras;MG;4.933;0;;
Divinolândia de Minas;MG;7.114;1;;
Divisa Alegre;MG;6.046;0;;
Divisa Nova;MG;5.797;0;;
Divisópolis;MG;9.351;0;;
Dom Bosco;MG;3.778;0;;
Dom Cavati;MG;5.170;0;;
Dom Joaquim;MG;4.511;0;;
Dom Silvério;MG;5.192;0;;
Dom Viçoso;MG;2.988;0;;
Dona Eusébia;MG;6.098;0;;
Dores de Campos;MG;9.443;1;;
Dores de Guanhães;MG;5.200;0;;
Dores do Turvo;MG;4.412;0;;
Doresópolis;MG;1.454;0;;
Douradoquara;MG;1.850;0;;
Durandé;MG;7.487;2;;
Engenheiro Navarro;MG;7.128;0;;
Entre Folhas;MG;5.194;2;;
Espírito Santo do Dourado;MG;4.470;0;;
Estrela Dalva;MG;2.440;0;;
Estrela do Indaiá;MG;3.504;0;;
Estrela do Sul;MG;7.532;0;;
Ewbank da Câmara;MG;3.775;2;;
Fama;MG;2.350;0;;
Faria Lemos;MG;3.342;0;;
Felício dos Santos;MG;5.054;1;;
Felisburgo;MG;6.974;2;;
Fernandes Tourinho;MG;3.101;0;;
Florestal;MG;6.744;1;;
Formoso;MG;8.427;2;;
Fortaleza de Minas;MG;4.150;0;;
Fortuna de Minas;MG;2.746;1;;
Francisco Dumont;MG;4.920;1;;
Franciscópolis;MG;5.706;1;;
Frei Gaspar;MG;5.865;0;;
Frei Inocêncio;MG;9.033;6;;
Frei Lagonegro;MG;3.350;1;;
Fronteira dos Vales;MG;4.655;0;;
Fruta de Leite;MG;5.814;1;;
Funilândia;MG;3.942;1;;
Galiléia;MG;6.908;1;;
Gameleiras;MG;5.121;0;;
Glaucilândia;MG;2.992;0;;
Goiabeira;MG;3.105;0;;
Goianá;MG;3.710;0;;
Gonçalves;MG;4.235;0;;
Gonzaga;MG;5.953;0;;
Grupiara;MG;1.373;0;;
Guaraciama;MG;4.756;1;;
Guarani;MG;8.702;0;;
Guarará;MG;3.894;0;;
Guarda-Mor;MG;6.552;0;;
Guidoval;MG;7.164;0;;
Guimarânia;MG;7.399;3;;
Guiricema;MG;8.624;1;;
Gurinhatã;MG;6.025;0;;
Heliodora;MG;6.192;1;;
Ibertioga;MG;5.021;0;;
Ibiaí;MG;7.928;0;;
Ibiracatu;MG;6.098;2;;
Ibitiúra de Minas;MG;3.395;0;;
Ibituruna;MG;2.883;0;;
Igaratinga;MG;9.553;0;;
Iguatama;MG;7.993;0;;
Ijaci;MG;5.980;0;;
Imbé de Minas;MG;6.502;1;;
Inconfidentes;MG;6.973;0;;
Indaiabira;MG;7.316;0;;
Indianópolis;MG;6.312;0;;
