 440 º; Hortolândia (SP); 0,756; 0,716; 0,859; 0,703
 440 º; Bálsamo (SP); 0,756; 0,746; 0,835; 0,695
 440 º; Pirangi (SP); 0,756; 0,735; 0,837; 0,701
 453 º; São Pedro (SP); 0,755; 0,741; 0,863; 0,674
 453 º; Brodowski (SP); 0,755; 0,738; 0,864; 0,675
 453 º; Aparecida (SP); 0,755; 0,735; 0,828; 0,706
 453 º; Pongaí (SP); 0,755; 0,727; 0,844; 0,701
 467 º; Boracéia (SP); 0,754; 0,723; 0,866; 0,685
 467 º; Mongaguá (SP); 0,754; 0,719; 0,854; 0,699
 467 º; Analândia (SP); 0,754; 0,745; 0,861; 0,668
 467 º; Neves Paulista (SP); 0,754; 0,737; 0,823; 0,707
 467 º; Vera Cruz (SP); 0,754; 0,722; 0,830; 0,715
 467 º; Praia Grande (SP); 0,754; 0,744; 0,834; 0,692
 467 º; Corumbataí (SP); 0,754; 0,728; 0,841; 0,700
 467 º; Registro (SP); 0,754; 0,718; 0,851; 0,702
 488 º; Ipeúna (SP); 0,753; 0,737; 0,845; 0,685
 488 º; Palmeira D'Oeste (SP); 0,753; 0,720; 0,829; 0,714
 488 º; Monte Azul Paulista (SP); 0,753; 0,733; 0,843; 0,690
 488 º; Tarumã (SP); 0,753; 0,738; 0,852; 0,680
 488 º; Santo Anastácio (SP); 0,753; 0,725; 0,854; 0,689
 488 º; Magda (SP); 0,753; 0,724; 0,823; 0,717
 488 º; Três Fronteiras (SP); 0,753; 0,710; 0,829; 0,726
 488 º; Novo Horizonte (SP); 0,753; 0,741; 0,865; 0,665
 488 º; Guaíra (SP); 0,753; 0,759; 0,824; 0,683
 508 º; Marapoama (SP); 0,752; 0,736; 0,852; 0,679
 508 º; Tatuí (SP); 0,752; 0,734; 0,842; 0,688
 508 º; Lucélia (SP); 0,752; 0,728; 0,841; 0,695
 526 º; Nhandeara (SP); 0,751; 0,755; 0,835; 0,672
 526 º; Indiaporã (SP); 0,751; 0,714; 0,835; 0,710
 526 º; Guarujá (SP); 0,751; 0,729; 0,854; 0,679
 526 º; Porto Ferreira (SP); 0,751; 0,736; 0,827; 0,696
 526 º; Rancharia (SP); 0,751; 0,720; 0,861; 0,683
 526 º; Sales (SP); 0,751; 0,708; 0,859; 0,697
 526 º; Ubatuba (SP); 0,751; 0,741; 0,841; 0,679
 526 º; Turiúba (SP); 0,751; 0,713; 0,824; 0,721
 526 º; Américo Brasiliense (SP); 0,751; 0,709; 0,852; 0,701
 526 º; Bastos (SP); 0,751; 0,696; 0,848; 0,718
 526 º; Tapiratiba (SP); 0,751; 0,703; 0,870; 0,692
 526 º; Catiguá (SP); 0,751; 0,734; 0,852; 0,676
 526 º; Mirandópolis (SP); 0,751; 0,732; 0,869; 0,665
 551 º; Presidente Epitácio (SP); 0,750; 0,714; 0,845; 0,700
 551 º; Bariri (SP); 0,750; 0,736; 0,867; 0,662
 551 º; Capivari (SP); 0,750; 0,744; 0,848; 0,669
 551 º; São João do Pau D'Alho (SP); 0,750; 0,714; 0,854; 0,692
 562 º; União Paulista (SP); 0,749; 0,697; 0,863; 0,699
 562 º; Campos do Jordão (SP); 0,749; 0,761; 0,852; 0,648
 562 º; Embu-Guaçu (SP); 0,749; 0,713; 0,834; 0,708
 562 º; Oscar Bressane (SP); 0,749; 0,713; 0,823; 0,715
 562 º; Terra Roxa (SP); 0,749; 0,732; 0,838; 0,684
 562 º; Ipuã (SP); 0,749; 0,759; 0,848; 0,654
 562 º; Peruíbe (SP); 0,749; 0,730; 0,854; 0,675
 562 º; Rio Grande da Serra (SP); 0,749; 0,684; 0,823; 0,745
 562 º; Paraíso (SP); 0,749; 0,751; 0,837; 0,668
 562 º; Carapicuíba (SP); 0,749; 0,721; 0,842; 0,693
 562 º; Pirajuí (SP); 0,749; 0,734; 0,853; 0,672
 562 º; Artur Nogueira (SP); 0,749; 0,745; 0,827; 0,681
 583 º; São João de Iracema (SP); 0,748; 0,682; 0,833; 0,738
 583 º; Duartina (SP); 0,748; 0,716; 0,837; 0,698
 583 º; Tanabi (SP); 0,748; 0,735; 0,829; 0,687
 583 º; Taquaritinga (SP); 0,748; 0,727; 0,827; 0,696
 599 º; Floreal (SP); 0,747; 0,710; 0,808; 0,726
 599 º; Ibitinga (SP); 0,747; 0,738; 0,846; 0,667
 599 º; General Salgado (SP); 0,747; 0,734; 0,808; 0,702
 599 º; Cândido Mota (SP); 0,747; 0,701; 0,845; 0,704
 599 º; Sud Mennucci (SP); 0,747; 0,743; 0,809; 0,694
 599 º; Potirendaba (SP); 0,747; 0,737; 0,857; 0,661
 599 º; Ribeirão do Sul (SP); 0,747; 0,753; 0,818; 0,676
 599 º; Elisiário (SP); 0,747; 0,711; 0,825; 0,712
 628 º; Nuporanga (SP); 0,746; 0,730; 0,866; 0,656
 628 º; Urânia (SP); 0,746; 0,727; 0,804; 0,709
 628 º; Borá (SP); 0,746; 0,712; 0,863; 0,675
 628 º; Bady Bassitt (SP); 0,746; 0,737; 0,805; 0,701
 628 º; Palmital (SP); 0,746; 0,727; 0,814; 0,702
 648 º; Itanhaém (SP); 0,745; 0,716; 0,823; 0,701
 648 º; Iacanga (SP); 0,745; 0,721; 0,851; 0,675
 648 º; Rafard (SP); 0,745; 0,722; 0,823; 0,696
 648 º; Echaporã (SP); 0,745; 0,719; 0,834; 0,690
 648 º; Urupês (SP); 0,745; 0,741; 0,817; 0,683
 648 º; Águas de Lindóia (SP); 0,745; 0,725; 0,846; 0,675
 648 º; Agudos (SP); 0,745; 0,705; 0,845; 0,694
 648 º; Américo de Campos (SP); 0,745; 0,715; 0,817; 0,708
 648 º; Junqueirópolis (SP); 0,745; 0,727; 0,860; 0,662
 667 º; Torrinha (SP); 0,744; 0,734; 0,852; 0,658
 667 º; Dumont (SP); 0,744; 0,720; 0,849; 0,674
 667 º; Itápolis (SP); 0,744; 0,738; 0,836; 0,667
 667 º; Bento de Abreu (SP); 0,744; 0,706; 0,820; 0,712
 667 º; Leme (SP); 0,744; 0,729; 0,851; 0,665
 667 º; São Manuel (SP); 0,744; 0,735; 0,805; 0,695
 667 º; Mendonça (SP); 0,744; 0,720; 0,863; 0,663
 667 º; Vista Alegre do Alto (SP); 0,744; 0,726; 0,840; 0,676
 667 º; Arealva (SP); 0,744; 0,718; 0,840; 0,683
 695 º; Santa Cruz da Esperança (SP); 0,743; 0,719; 0,832; 0,686
 695 º; Nova Luzitânia (SP); 0,743; 0,705; 0,808; 0,719
 695 º; Macaubal (SP); 0,743; 0,720; 0,844; 0,676
 695 º; Promissão (SP); 0,743; 0,724; 0,850; 0,666
 695 º; Mairinque (SP); 0,743; 0,721; 0,831; 0,684
 695 º; Guatapará (SP); 0,743; 0,724; 0,822; 0,688
 695 º; Mira Estrela (SP); 0,743; 0,697; 0,806; 0,731
 719 º; Pedranópolis (SP); 0,742; 0,698; 0,854; 0,684
 719 º; Itapecerica da Serra (SP); 0,742; 0,699; 0,852; 0,687
 719 º; Lourdes (SP); 0,742; 0,697; 0,816; 0,717
 719 º; Bocaina (SP); 0,742; 0,741; 0,840; 0,656
 719 º; Lindóia (SP); 0,742; 0,722; 0,864; 0,654
 719 º; Cafelândia (SP); 0,742; 0,714; 0,867; 0,661
 719 º; Dolcinópolis (SP); 0,742; 0,699; 0,825; 0,709
 743 º; Jumirim (SP); 0,741; 0,721; 0,863; 0,655
 743 º; Anhumas (SP); 0,741; 0,683; 0,845; 0,706
 743 º; Motuca (SP); 0,741; 0,685; 0,859; 0,691
 743 º; Dirce Reis (SP); 0,741; 0,686; 0,842; 0,704
 743 º; João Ramalho (SP); 0,741; 0,701; 0,818; 0,710
 743 º; Monte Castelo (SP); 0,741; 0,706; 0,814; 0,709
 743 º; Miguelópolis (SP); 0,741; 0,712; 0,863; 0,661
 743 º; Alfredo Marcondes (SP); 0,741; 0,682; 0,840; 0,710
 743 º; Teodoro Sampaio (SP); 0,741; 0,699; 0,856; 0,679
 764 º; Brotas (SP); 0,740; 0,724; 0,815; 0,688
 764 º; Aramina (SP); 0,740; 0,723; 0,856; 0,656
 764 º; Ibirá (SP); 0,740; 0,741; 0,841; 0,650
 764 º; Macedônia (SP); 0,740; 0,705; 0,852; 0,675
 764 º; Rifaina (SP); 0,740; 0,713; 0,824; 0,690
 764 º; Santópolis do Aguapeí (SP); 0,740; 0,680; 0,830; 0,719
 764 º; Estiva Gerbi (SP); 0,740; 0,716; 0,815; 0,695
 764 º; Estrela do Norte (SP); 0,740; 0,693; 0,818; 0,714
 795 º; Guaiçara (SP); 0,739; 0,697; 0,853; 0,679
 795 º; Santa Mercedes (SP); 0,739; 0,683; 0,847; 0,699
 795 º; Viradouro (SP); 0,739; 0,717; 0,823; 0,683
 795 º; Pederneiras (SP); 0,739; 0,738; 0,812; 0,673
 795 º; Manduri (SP); 0,739; 0,730; 0,818; 0,675
 795 º; Piracaia (SP); 0,739; 0,758; 0,851; 0,625
 795 º; Nova Granada (SP); 0,739; 0,727; 0,818; 0,680
 823 º; Santa Ernestina (SP); 0,738; 0,716; 0,802; 0,699
 823 º; Dourado (SP); 0,738; 0,718; 0,811; 0,689
 823 º; Santa Isabel (SP); 0,738; 0,700; 0,834; 0,689
 823 º; Cabreúva (SP); 0,738; 0,717; 0,828; 0,678
 823 º; Ferraz de Vasconcelos (SP); 0,738; 0,691; 0,828; 0,703
 823 º; Quatá (SP); 0,738; 0,706; 0,814; 0,700
 823 º; Mirassolândia (SP); 0,738; 0,704; 0,829; 0,690
 823 º; Nova Aliança (SP); 0,738; 0,710; 0,826; 0,684
 823 º; Onda Verde (SP); 0,738; 0,693; 0,863; 0,671
 850 º; Braúna (SP); 0,737; 0,725; 0,830; 0,664
 850 º; Pindorama (SP); 0,737; 0,726; 0,842; 0,654
 850 º; Cubatão (SP); 0,737; 0,716; 0,821; 0,681
 850 º; Vargem Grande do Sul (SP); 0,737; 0,721; 0,863; 0,643
 850 º; Parapuã (SP); 0,737; 0,693; 0,830; 0,696
 850 º; Santa Gertrudes (SP); 0,737; 0,723; 0,847; 0,654
 850 º; Roseira (SP); 0,737; 0,691; 0,823; 0,704
 850 º; Guaraci (SP); 0,737; 0,698; 0,840; 0,682
 850 º; Santa Lúcia (SP); 0,737; 0,696; 0,818; 0,703
 876 º; Turmalina (SP); 0,736; 0,724; 0,817; 0,675
 876 º; Pereiras (SP); 0,736; 0,717; 0,873; 0,637
 876 º; Pariquera-Açu (SP); 0,736; 0,682; 0,862; 0,678
 876 º; Iepê (SP); 0,736; 0,700; 0,814; 0,700
 876 º; Charqueada (SP); 0,736; 0,720; 0,820; 0,675
 876 º; Conchas (SP); 0,736; 0,725; 0,837; 0,658
 897 º; Valentim Gentil (SP); 0,735; 0,708; 0,810; 0,692
 897 º; Buritizal (SP); 0,735; 0,743; 0,830; 0,643
 897 º; Itapevi (SP); 0,735; 0,687; 0,855; 0,677
 897 º; Presidente Alves (SP); 0,735; 0,711; 0,811; 0,689
